onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
324.309	2.809	Contingent	left	1.027	327.097	325.336
327.853	2.809	Contingent	left	0.987	330.637	328.84
331.247	2.791	Contingent	left	0.681	334.027	331.928
334.674	2.808	NonContingent	left	0.888	337.467	335.562
340.34	2.809	NonContingent	left	0.848	343.134	341.188
343.935	2.808	Contingent	left	0.807	346.725	344.742
347.278	2.808	NonContingent	left	0.918	350.064	348.196
350.872	2.808	Contingent	left	0.624	353.655	351.496
354.198	2.826	Contingent	left	0.958	356.994	355.156
357.793	2.808	Contingent	left	0.83	360.585	358.623
361.186	2.808	Contingent	left	0.973	363.975	362.159
364.88	2.809	Contingent	left	1.063	367.666	365.943
368.324	2.808	Contingent	left	0.783	371.106	369.107
371.701	2.808	Contingent	left	0.643	374.495	372.344
375.144	2.809	NonContingent	left	1.11	377.935	376.254
378.789	2.808	NonContingent	left	1.253	381.576	380.042
382.182	2.808	Contingent	left	1.692	384.965	383.874
387.849	2.808	NonContingent	left	0.901	390.633	388.75
391.242	2.792	Contingent	left	0.806	394.023	392.048
394.92	2.808	NonContingent	right	1.199	397.714	396.119
398.364	2.808	Contingent	left	1.107	401.154	399.471
401.757	2.809	NonContingent	right	1.795	404.543	403.552
405.351	2.809	NonContingent	right	1.541	408.134	406.892
408.795	2.792	Contingent	left	0.697	411.574	409.492
412.222	2.808	NonContingent	left	0.807	415.014	413.029
415.866	2.808	Contingent	left	0.702	418.655	416.568
419.159	2.808	Contingent	left	1.45	421.944	420.609
422.803	2.809	NonContingent	right	0.961	425.585	423.764
426.18	2.808	NonContingent	left	2.131	428.974	428.311
429.724	2.808	NonContingent	left	0.676	432.515	430.4
435.441	2.808	Contingent	left	1.678	438.232	437.119
438.834	2.809	NonContingent	left	1.393	441.622	440.227
442.228	2.808	NonContingent	left	0.897	445.012	443.125
445.772	2.792	Contingent	left	0.801	448.552	446.573
449.349	2.809	NonContingent	right	1.42	452.143	450.769
452.693	2.808	Contingent	left	0.97	455.482	453.663
456.337	2.808	NonContingent	left	0.826	459.123	457.163
459.73	2.809	Contingent	left	0.999	462.512	460.729
463.358	2.808	NonContingent	right	1.509	466.153	464.867
466.751	2.809	NonContingent	right	1.521	469.543	468.272
470.345	2.809	NonContingent	left	0.758	473.134	471.103
473.789	2.808	NonContingent	left	1.291	476.574	475.08
477.132	2.792	Contingent	left	1.256	479.913	478.388
482.799	2.792	Contingent	left	0.843	485.58	483.642
486.326	2.809	Contingent	left	1.236	489.121	487.562
489.72	2.808	Contingent	left	1.027	492.511	490.747
493.364	2.808	NonContingent	left	1.356	496.152	494.72
496.908	2.808	NonContingent	left	0.96	499.692	497.868
500.251	2.792	NonContingent	left	0.726	503.031	500.977
503.778	2.809	NonContingent	right	1.343	506.572	505.121
507.172	2.808	Contingent	left	0.737	509.962	507.909
510.866	2.809	Contingent	left	0.808	513.653	511.674
514.31	2.808	Contingent	left	1.043	517.093	515.353
517.753	2.792	NonContingent	left	1.076	520.533	518.829
521.18	2.809	Contingent	left	1.12	523.973	522.3
524.624	2.808	Contingent	left	0.801	527.413	525.425
530.291	2.808	NonContingent	right	1.338	533.078	531.629
