onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
324.309	2.809	Contingent	left	0.866	327.097	325.175
327.753	2.808	Contingent	left	0.807	330.537	328.56
331.196	2.792	Contingent	left	0.824	333.977	332.02
334.774	2.808	NonContingent	left	0.973	337.568	335.747
340.39	2.809	NonContingent	left	0.978	343.184	341.368
343.784	2.808	Contingent	left	1.151	346.573	344.935
347.328	2.808	NonContingent	left	0.926	350.114	348.254
350.922	2.808	Contingent	left	1.099	353.705	352.021
354.198	2.809	Contingent	left	0.986	356.994	355.184
357.893	2.808	Contingent	left	0.875	360.685	358.768
361.186	2.808	Contingent	left	0.857	363.974	362.043
364.83	2.809	Contingent	left	1.175	367.615	366.005
368.224	2.791	Contingent	left	1.137	371.004	369.361
371.751	2.808	Contingent	left	0.948	374.545	372.699
375.144	2.809	NonContingent	left	1.294	377.935	376.438
378.839	2.808	NonContingent	left	1.062	381.626	379.901
382.182	2.808	Contingent	left	0.992	384.965	383.174
387.949	2.809	NonContingent	left	0.926	390.733	388.875
391.393	2.791	Contingent	left	0.974	394.173	392.367
394.77	2.808	NonContingent	right	1.645	397.562	396.415
398.213	2.809	Contingent	left	1.415	401.002	399.628
401.807	2.809	NonContingent	left	1.15	404.593	402.957
405.351	2.809	NonContingent	right	1.377	408.134	406.728
408.795	2.791	Contingent	left	1.043	411.574	409.838
412.171	2.809	NonContingent	left	0.985	414.964	413.156
415.715	2.809	Contingent	left	1.124	418.504	416.839
419.36	2.808	Contingent	left	0.779	422.145	420.139
422.803	2.809	NonContingent	right	1.111	425.585	423.914
426.33	2.809	NonContingent	left	1.379	429.125	427.709
429.624	2.808	NonContingent	left	1.124	432.414	430.748
435.391	2.808	Contingent	left	0.878	438.182	436.269
438.834	2.809	NonContingent	left	1	441.622	439.834
442.228	2.808	NonContingent	left	1.402	445.012	443.63
445.922	2.792	Contingent	left	0.922	448.703	446.844
449.249	2.808	NonContingent	left	1.019	452.042	450.268
452.793	2.808	Contingent	left	1.087	455.583	453.88
456.236	2.809	NonContingent	left	1.046	459.023	457.282
459.68	2.808	Contingent	left	1.013	462.463	460.693
463.374	2.792	NonContingent	left	1.191	466.154	464.565
466.801	2.809	NonContingent	right	1.267	469.594	468.068
470.345	2.809	NonContingent	left	0.923	473.134	471.268
473.739	2.808	NonContingent	left	0.891	476.524	474.63
477.283	2.808	Contingent	left	0.927	480.065	478.21
482.749	2.792	Contingent	left	0.885	485.53	483.634
486.326	2.809	Contingent	left	0.98	489.121	487.306
489.87	2.809	Contingent	left	1.002	492.662	490.872
493.414	2.808	NonContingent	left	1.054	496.202	494.468
496.757	2.809	NonContingent	left	0.756	499.541	497.513
500.402	2.791	NonContingent	left	1.2	503.182	501.602
503.678	2.808	NonContingent	right	1.204	506.471	504.882
507.272	2.808	Contingent	left	0.964	510.062	508.236
510.716	2.808	Contingent	left	1.008	513.502	511.724
514.31	2.808	Contingent	left	0.878	517.093	515.188
517.687	2.808	NonContingent	left	1.266	520.482	518.953
521.281	2.808	Contingent	left	0.818	524.073	522.099
524.624	2.808	Contingent	left	0.824	527.412	525.448
530.441	2.809	NonContingent	right	1.065	533.23	531.506
