onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
263.405	1.788	Visual_Different	1	left	0.676	265.193	264.081
265.845	1.789	Visual_Different	1	left	0.788	267.634	266.633
268.169	1.788	Visual_Same	1	right	0.811	269.957	268.98
270.86	1.789	Visual_Same	1	right	0.832	272.649	271.692
278.433	1.788	Auditory_Lure	1	left	0.766	280.221	279.199
280.773	1.789	Auditory_Lure	1	left	1.214	282.562	281.987
283.214	1.788	Auditory_Different	1	left	1.201	285.002	284.415
285.855	1.789	Auditory_Same	1	right	1.072	287.644	286.927
288.279	1.789	Auditory_Lure	1	left	0.783	290.068	289.062
295.835	1.788	Visual_Different	1	left	0.65	297.623	296.485
298.225	1.789	Visual_Different	1	left	0.59	300.014	298.815
300.766	1.789	Visual_Lure	1	left	0.763	302.555	301.529
303.357	1.789	Visual_Different	1	left	0.723	305.146	304.08
305.781	1.789	Visual_Same	1	right	0.894	307.57	306.675
313.237	1.788	Auditory_Different	1	left	1.248	315.025	314.485
315.778	1.788	Auditory_Different	1	left	0.988	317.566	316.766
318.369	1.788	Auditory_Lure	1	left	1.139	320.157	319.508
320.793	1.788	Auditory_Different	1	left	0.791	322.581	321.584
323.384	1.788	Auditory_Same	1	right	0.961	325.172	324.345
330.889	1.789	Visual_Different	1	left	0.527	332.678	331.416
333.28	1.789	Visual_Different	1	left	0.631	335.069	333.911
335.904	1.789	Visual_Same	0	NA	NA	337.693	NA
338.195	1.788	Visual_Lure	1	left	0.566	339.983	338.761
340.836	1.788	Visual_Different	1	left	0.668	342.624	341.504
348.392	1.788	Auditory_Lure	1	left	0.868	350.18	349.26
350.715	1.789	Auditory_Same	1	right	0.964	352.504	351.679
353.256	1.789	Auditory_Lure	1	left	0.893	355.045	354.149
355.797	1.789	Auditory_Different	1	left	0.866	357.586	356.663
358.388	1.789	Auditory_Different	1	left	0.841	360.177	359.229
360.779	1.788	Auditory_Same	1	right	0.905	362.567	361.684
363.37	1.772	Auditory_Same	1	right	1.021	365.142	364.391
370.742	1.788	Visual_Different	1	left	0.525	372.53	371.267
373.316	1.789	Visual_Same	1	right	0.959	375.105	374.275
375.757	1.788	Visual_Different	1	left	0.639	377.545	376.396
378.398	1.789	Visual_Lure	1	left	0.804	380.187	379.202
380.839	1.788	Visual_Lure	1	left	0.921	382.627	381.76
383.379	1.789	Visual_Same	1	right	0.804	385.168	384.183
390.785	1.789	Auditory_Different	1	left	0.979	392.574	391.764
393.225	1.789	Auditory_Same	1	right	1.041	395.014	394.266
395.867	1.788	Auditory_Lure	1	left	0.803	397.655	396.67
398.24	1.789	Auditory_Same	1	right	1.018	400.029	399.258
400.832	1.788	Auditory_Same	1	right	1.085	402.62	401.917
403.272	1.789	Auditory_Lure	1	left	0.836	405.061	404.108
405.663	1.788	Auditory_Lure	1	left	0.925	407.451	406.588
413.285	1.789	Visual_Same	0	left	0.786	415.074	414.071
415.826	1.789	Visual_Same	1	right	0.701	417.615	416.527
418.217	1.788	Visual_Lure	1	left	0.953	420.005	419.17
420.741	1.789	Visual_Different	1	left	0.771	422.53	421.512
423.332	1.789	Visual_Same	1	right	0.855	425.121	424.187
430.938	1.789	Auditory_Same	1	right	1.086	432.727	432.024
433.329	1.788	Auditory_Same	1	right	0.892	435.117	434.221
435.752	1.789	Auditory_Different	1	left	0.835	437.541	436.587
438.344	1.788	Auditory_Lure	1	left	0.793	440.132	439.137
440.884	1.789	Auditory_Lure	1	left	0.943	442.673	441.827
443.175	1.788	Auditory_Same	1	right	1.019	444.963	444.194
450.731	1.788	Visual_Lure	1	left	0.828	452.519	451.559
453.422	1.789	Visual_Different	1	left	0.573	455.211	453.995
455.812	1.789	Visual_Lure	1	left	1.053	457.601	456.865
458.403	1.789	Visual_Same	1	right	0.718	460.192	459.121
460.777	1.789	Visual_Same	1	right	0.63	462.566	461.407
463.168	1.788	Visual_Different	1	left	0.582	464.956	463.75
470.941	1.789	Auditory_Same	1	right	1.021	472.73	471.962
473.365	1.788	Auditory_Same	1	right	0.949	475.153	474.314
475.755	1.789	Auditory_Lure	1	left	0.749	477.544	476.504
478.296	1.789	Auditory_Different	1	left	0.905	480.085	479.201
480.687	1.788	Auditory_Same	1	right	0.903	482.475	481.59
488.276	1.789	Visual_Lure	0	NA	NA	490.065	NA
490.867	1.789	Visual_Lure	1	left	0.97	492.656	491.837
493.308	1.788	Visual_Same	1	right	1.265	495.096	494.573
495.899	1.788	Visual_Lure	1	left	0.763	497.687	496.662
498.239	1.789	Visual_Different	1	left	0.927	500.028	499.166
505.828	1.789	Auditory_Lure	1	left	0.821	507.617	506.649
508.269	1.789	Auditory_Different	1	left	1.273	510.058	509.542
510.91	1.789	Auditory_Lure	1	left	1.166	512.699	512.076
513.351	1.788	Auditory_Same	1	right	0.834	515.139	514.185
515.674	1.789	Auditory_Same	1	right	0.691	517.463	516.365
518.316	1.788	Auditory_Different	1	left	0.978	520.104	519.294
525.888	1.789	Visual_Same	1	right	0.867	527.677	526.755
528.212	1.789	Visual_Lure	1	left	0.628	530.001	528.84
530.753	1.788	Visual_Same	1	right	0.747	532.541	531.5
533.193	1.789	Visual_Different	1	left	0.601	534.982	533.794
535.835	1.788	Visual_Different	1	left	0.566	537.623	536.401
538.275	1.789	Visual_Lure	1	left	0.679	540.064	538.954
545.931	1.789	Auditory_Lure	1	left	0.634	547.72	546.565
548.322	1.789	Auditory_Different	1	left	0.731	550.111	549.053
550.763	1.788	Auditory_Same	1	right	0.713	552.551	551.476
553.186	1.789	Auditory_Different	1	left	0.924	554.975	554.11
555.878	1.788	Auditory_Different	1	left	0.934	557.666	556.812
558.268	1.789	Auditory_Same	1	right	0.709	560.057	558.977
560.659	1.788	Auditory_Same	1	right	0.731	562.447	561.39
568.432	1.789	Visual_Same	1	right	0.695	570.221	569.127
570.822	1.789	Visual_Same	1	right	0.631	572.611	571.453
573.363	1.789	Visual_Different	1	left	0.511	575.152	573.874
575.888	1.788	Visual_Lure	1	left	0.768	577.676	576.656
578.228	1.789	Visual_Lure	0	right	0.835	580.017	579.063
580.668	1.789	Visual_Same	1	right	0.979	582.457	581.647
588.375	1.788	Auditory_Different	1	left	0.837	590.163	589.212
590.765	1.789	Auditory_Different	1	left	0.972	592.554	591.737
593.356	1.789	Auditory_Lure	1	left	1.064	595.145	594.42
595.897	1.789	Auditory_Same	1	right	0.972	597.686	596.869
598.238	1.772	Auditory_Same	1	right	0.887	600.01	599.125
600.661	1.789	Auditory_Different	1	left	0.998	602.45	601.659
608.334	1.789	Visual_Different	1	left	0.566	610.123	608.9
610.725	1.789	Visual_Different	1	left	0.688	612.514	611.413
613.349	1.789	Visual_Lure	1	left	0.85	615.138	614.199
615.89	1.789	Visual_Same	1	right	0.58	617.679	616.47
618.231	1.788	Visual_Same	1	right	0.64	620.019	618.871
620.671	1.789	Visual_Different	1	left	0.565	622.46	621.236
628.327	1.789	Auditory_Different	1	left	1.131	630.116	629.458
630.768	1.789	Auditory_Lure	1	left	1.073	632.557	631.841
633.359	1.789	Auditory_Different	1	left	1.205	635.148	634.564
635.699	1.789	Auditory_Same	1	right	0.758	637.488	636.457
638.274	1.788	Auditory_Same	1	right	0.723	640.062	638.997
640.865	1.789	Auditory_Lure	1	left	0.732	642.654	641.597
643.155	1.789	Auditory_Lure	1	left	0.735	644.944	643.89
650.878	1.789	Visual_Lure	1	left	0.705	652.667	651.583
653.319	1.788	Visual_Lure	1	left	0.662	655.107	653.981
655.91	1.788	Visual_Different	1	left	0.587	657.698	656.497
658.233	1.789	Visual_Same	1	right	0.739	660.022	658.972
660.674	1.789	Visual_Lure	1	left	0.718	662.463	661.392
668.38	1.789	Auditory_Same	1	right	0.964	670.169	669.344
670.921	1.789	Auditory_Different	1	left	0.84	672.71	671.761
673.312	1.788	Auditory_Same	1	right	0.923	675.1	674.235
675.736	1.788	Auditory_Lure	1	left	0.846	677.524	676.582
678.277	1.788	Auditory_Lure	1	left	0.896	680.065	679.173
680.868	1.788	Auditory_Different	1	left	0.608	682.656	681.476
683.308	1.789	Auditory_Different	1	left	0.951	685.097	684.259
690.831	1.788	Visual_Different	1	left	0.621	692.619	691.452
693.372	1.788	Visual_Lure	1	left	0.609	695.16	693.981
695.745	1.789	Visual_Different	1	left	0.702	697.534	696.447
698.387	1.788	Visual_Same	1	right	0.725	700.175	699.112
700.777	1.789	Visual_Same	1	right	0.694	702.566	701.471
703.218	1.788	Visual_Lure	1	left	0.686	705.006	703.904
705.859	1.789	Visual_Lure	1	left	0.919	707.648	706.778
713.231	1.789	Auditory_Same	1	right	0.812	715.02	714.043
715.772	1.789	Auditory_Same	1	right	0.936	717.561	716.708
718.196	1.788	Auditory_Different	1	left	0.597	719.984	718.793
720.787	1.789	Auditory_Same	1	right	0.692	722.576	721.479
723.378	1.789	Auditory_Lure	1	left	1.047	725.167	724.425
