onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
255.713	1.788	Visual_Same	1	right	0.665	257.501	256.378
258.404	1.789	Visual_Lure	1	left	0.804	260.193	259.208
260.795	1.788	Visual_Lure	1	left	0.727	262.583	261.522
263.319	1.788	Visual_Different	1	left	0.654	265.107	263.973
265.659	1.789	Visual_Different	1	left	0.533	267.448	266.192
273.432	1.789	Auditory_Lure	1	left	0.891	275.221	274.323
275.873	1.789	Auditory_Lure	1	left	1.023	277.662	276.896
278.263	1.789	Auditory_Same	1	right	0.791	280.052	279.054
280.704	1.789	Auditory_Lure	1	left	0.707	282.493	281.411
283.228	1.789	Auditory_Different	1	left	1.116	285.017	284.344
290.934	1.789	Visual_Same	1	right	0.901	292.723	291.835
293.275	1.788	Visual_Lure	1	left	0.613	295.063	293.888
295.816	1.788	Visual_Different	1	left	0.553	297.604	296.369
298.256	1.789	Visual_Lure	1	left	0.738	300.045	298.994
300.831	1.788	Visual_Lure	1	left	0.564	302.619	301.395
303.171	1.789	Visual_Different	1	left	0.531	304.96	303.702
305.862	1.789	Visual_Different	1	left	0.517	307.651	306.379
313.335	1.788	Auditory_Same	1	right	0.912	315.123	314.247
315.926	1.788	Auditory_Different	1	left	0.711	317.714	316.637
318.366	1.789	Auditory_Same	1	right	1.103	320.155	319.469
320.707	1.788	Auditory_Lure	1	left	1.318	322.495	322.025
323.231	1.789	Auditory_Lure	1	left	1.083	325.02	324.314
325.772	1.789	Auditory_Different	1	left	1.053	327.561	326.825
328.162	1.789	Auditory_Different	1	left	1.2	329.951	329.362
335.835	1.789	Visual_Same	1	right	0.799	337.624	336.634
338.376	1.789	Visual_Same	1	right	0.723	340.165	339.099
340.917	1.789	Visual_Different	1	left	0.573	342.706	341.49
343.241	1.788	Visual_Lure	1	left	0.729	345.029	343.97
345.681	1.789	Visual_Lure	1	left	0.596	347.47	346.277
348.272	1.789	Visual_Same	1	right	0.85	350.061	349.122
355.945	1.772	Auditory_Lure	1	left	1.063	357.717	357.008
358.369	1.789	Auditory_Same	1	right	1.027	360.158	359.396
360.91	1.789	Auditory_Lure	1	left	0.827	362.699	361.737
363.301	1.788	Auditory_Different	1	left	0.855	365.089	364.156
365.842	1.788	Auditory_Different	1	left	0.819	367.63	366.661
368.165	1.789	Auditory_Same	1	right	1.233	369.954	369.398
370.706	1.789	Auditory_Same	1	right	1.03	372.495	371.736
378.379	1.789	Visual_Same	1	right	0.731	380.168	379.11
380.92	1.789	Visual_Same	1	right	0.452	382.709	381.372
383.26	1.789	Visual_Lure	1	left	0.61	385.049	383.87
385.701	1.788	Visual_Different	1	left	0.729	387.489	386.43
388.242	1.772	Visual_Same	1	right	0.509	390.014	388.751
395.831	1.789	Auditory_Different	1	left	0.933	397.62	396.764
398.422	1.789	Auditory_Different	1	left	0.779	400.211	399.201
400.762	1.789	Auditory_Same	1	right	0.85	402.551	401.612
403.203	1.789	Auditory_Lure	1	left	0.623	404.992	403.826
405.828	1.788	Auditory_Different	1	left	0.811	407.616	406.639
413.233	1.789	Visual_Lure	1	left	0.55	415.022	413.783
415.874	1.789	Visual_Different	1	left	0.628	417.663	416.502
418.315	1.789	Visual_Lure	1	left	0.72	420.104	419.035
420.906	1.772	Visual_Same	1	right	0.519	422.678	421.425
423.33	1.788	Visual_Same	1	right	0.566	425.118	423.896
425.72	1.789	Visual_Different	1	left	0.588	427.509	426.308
433.343	1.789	Auditory_Lure	1	left	0.718	435.132	434.061
435.717	1.788	Auditory_Different	1	left	1.008	437.505	436.725
438.258	1.788	Auditory_Lure	1	left	0.766	440.046	439.024
440.899	1.789	Auditory_Same	1	right	0.842	442.688	441.741
443.34	1.788	Auditory_Same	1	right	0.834	445.128	444.174
445.864	1.788	Auditory_Different	1	left	0.925	447.652	446.789
453.436	1.789	Visual_Different	1	left	0.525	455.225	453.961
455.827	1.788	Visual_Different	1	left	0.556	457.615	456.383
458.217	1.772	Visual_Lure	1	left	0.684	459.989	458.901
460.792	1.788	Visual_Same	1	right	0.779	462.58	461.571
463.383	1.788	Visual_Same	1	right	0.52	465.171	463.903
465.723	1.789	Visual_Different	1	left	0.48	467.512	466.203
473.229	1.788	Auditory_Same	1	right	0.961	475.017	474.19
475.77	1.788	Auditory_Lure	1	left	0.752	477.558	476.522
478.311	1.788	Auditory_Different	1	left	0.75	480.099	479.061
480.852	1.788	Auditory_Lure	1	left	0.954	482.64	481.806
483.275	1.789	Auditory_Lure	1	left	1.087	485.064	484.362
485.716	1.789	Auditory_Different	1	left	0.841	487.505	486.557
488.357	1.789	Auditory_Different	1	left	0.974	490.146	489.331
495.729	1.789	Visual_Different	1	left	0.532	497.518	496.261
498.371	1.788	Visual_Same	1	right	0.621	500.159	498.992
500.811	1.789	Visual_Different	1	left	0.498	502.6	501.309
503.402	1.789	Visual_Lure	1	left	0.698	505.191	504.1
505.826	1.789	Visual_Lure	1	left	0.883	507.615	506.709
508.217	1.788	Visual_Same	1	right	0.711	510.005	508.928
515.739	1.789	Auditory_Lure	1	left	0.908	517.528	516.647
518.364	1.788	Auditory_Different	1	left	0.832	520.152	519.196
520.804	1.789	Auditory_Same	1	right	0.976	522.593	521.78
523.245	1.788	Auditory_Different	1	left	0.781	525.033	524.026
525.836	1.789	Auditory_Different	1	left	0.863	527.625	526.699
528.176	1.789	Auditory_Same	1	right	0.878	529.965	529.054
530.851	1.789	Auditory_Same	1	right	0.781	532.64	531.632
538.24	1.788	Visual_Different	1	left	0.499	540.028	538.739
540.764	1.788	Visual_Same	1	right	0.658	542.552	541.422
543.355	1.789	Visual_Lure	1	left	0.644	545.144	543.999
545.896	1.788	Visual_Same	1	right	0.511	547.684	546.407
548.286	1.789	Visual_Same	1	right	0.606	550.075	548.892
550.677	1.772	Visual_Lure	1	left	0.568	552.449	551.245
553.251	1.789	Visual_Lure	1	left	0.7	555.04	553.951
560.774	1.788	Auditory_Lure	1	left	1.103	562.562	561.877
563.214	1.789	Auditory_Lure	1	left	0.89	565.003	564.104
565.906	1.788	Auditory_Same	1	right	1.022	567.694	566.928
568.346	1.789	Auditory_Different	1	left	0.759	570.135	569.105
570.787	1.788	Auditory_Different	1	left	0.878	572.575	571.665
573.311	1.789	Auditory_Lure	1	left	1.051	575.1	574.362
580.783	1.789	Visual_Lure	1	left	0.548	582.572	581.331
583.224	1.789	Visual_Lure	1	left	0.57	585.013	583.794
585.848	1.789	Visual_Same	1	right	0.831	587.637	586.679
588.389	1.789	Visual_Different	1	left	0.76	590.178	589.149
590.83	1.789	Visual_Different	1	left	0.839	592.619	591.669
593.271	1.788	Visual_Lure	1	left	0.801	595.059	594.072
600.726	1.789	Auditory_Same	1	right	0.945	602.515	601.671
603.317	1.789	Auditory_Same	1	right	0.797	605.106	604.114
605.908	1.789	Auditory_Different	1	left	0.799	607.697	606.707
608.249	1.788	Auditory_Same	1	right	0.705	610.037	608.954
610.672	1.789	Auditory_Lure	1	left	1.07	612.461	611.742
618.279	1.788	Visual_Lure	1	left	0.547	620.067	618.826
620.92	1.788	Visual_Lure	1	left	0.641	622.708	621.561
623.21	1.789	Visual_Same	1	right	0.83	624.999	624.04
625.834	1.789	Visual_Lure	1	left	0.61	627.623	626.444
628.275	1.789	Visual_Different	1	left	0.861	630.064	629.136
635.931	1.789	Auditory_Same	1	right	0.903	637.72	636.834
638.372	1.789	Auditory_Same	1	right	0.859	640.161	639.231
640.762	1.772	Auditory_Different	1	left	0.995	642.534	641.757
643.287	1.788	Auditory_Lure	1	left	1.041	645.075	644.328
645.727	1.789	Auditory_Lure	1	left	0.713	647.516	646.44
648.268	1.789	Auditory_Same	1	right	0.901	650.057	649.169
655.724	1.788	Visual_Same	1	right	0.802	657.512	656.526
658.265	1.788	Visual_Same	1	right	0.56	660.053	658.825
660.906	1.788	Visual_Different	1	left	0.482	662.694	661.388
663.196	1.789	Visual_Same	1	right	0.758	664.985	663.954
665.787	1.772	Visual_Lure	1	left	0.546	667.559	666.333
673.376	1.789	Auditory_Different	1	left	0.711	675.165	674.087
675.717	1.788	Auditory_Different	1	left	0.899	677.505	676.616
678.408	1.789	Auditory_Lure	1	left	1.245	680.197	679.653
680.698	1.772	Auditory_Same	1	right	0.732	682.47	681.43
683.273	1.788	Auditory_Same	1	right	0.747	685.061	684.02
685.814	1.788	Auditory_Different	1	left	0.887	687.602	686.701
693.436	1.789	Visual_Same	1	right	1.145	695.225	694.581
695.86	1.789	Visual_Lure	1	left	0.486	697.649	696.346
698.251	1.788	Visual_Same	1	right	0.557	700.039	698.808
700.842	1.788	Visual_Different	1	left	0.503	702.63	701.345
703.182	1.789	Visual_Different	1	left	0.58	704.971	703.762
705.857	1.788	Visual_Lure	1	left	0.597	707.645	706.454
713.279	1.789	Auditory_Different	1	left	0.889	715.068	714.168
715.92	1.789	Auditory_Different	1	left	0.906	717.709	716.826
718.361	1.788	Auditory_Lure	1	left	1.029	720.149	719.39
720.885	1.789	Auditory_Different	1	left	0.846	722.674	721.731
723.225	1.789	Auditory_Same	1	right	0.913	725.014	724.138
