onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
155.836	1.772	Auditory_Same	1	right	0.804	157.608	156.64
158.361	1.788	Auditory_Lure	0	right	0.713	160.149	159.074
160.801	1.789	Auditory_Same	1	right	0.843	162.59	161.644
163.192	1.789	Auditory_Same	1	right	0.935	164.981	164.127
165.733	1.788	Auditory_Lure	1	left	1.155	167.521	166.888
168.374	1.772	Auditory_Lure	1	left	1.418	170.146	169.792
175.746	1.789	Visual_Lure	1	left	0.973	177.535	176.719
178.27	1.789	Visual_Lure	1	left	0.884	180.059	179.154
180.861	1.789	Visual_Different	0	right	1.251	182.65	182.112
183.302	1.789	Visual_Same	0	left	1.6	185.091	184.902
185.893	1.789	Visual_Lure	1	left	1.223	187.682	187.116
193.232	1.788	Auditory_Same	1	right	0.723	195.02	193.955
195.923	1.789	Auditory_Different	1	left	0.942	197.712	196.865
198.364	1.788	Auditory_Same	1	right	0.877	200.152	199.241
200.804	1.789	Auditory_Lure	1	left	0.999	202.593	201.803
203.245	1.789	Auditory_Lure	1	left	1.104	205.034	204.349
205.869	1.789	Auditory_Different	1	left	1.139	207.658	207.008
208.31	1.789	Auditory_Different	1	left	1.079	210.099	209.389
215.782	1.789	Visual_Same	0	NA	NA	217.571	NA
218.323	1.789	Visual_Same	1	right	1.004	220.112	219.327
220.714	1.789	Visual_Different	0	NA	NA	222.503	NA
223.355	1.789	Visual_Lure	1	left	0.918	225.144	224.273
225.896	1.789	Visual_Lure	1	left	0.909	227.685	226.805
228.27	1.788	Visual_Same	1	right	1.205	230.058	229.475
235.792	1.789	Auditory_Different	1	left	1.25	237.581	237.042
238.233	1.789	Auditory_Lure	1	left	1.332	240.022	239.565
240.807	1.789	Auditory_Different	1	left	1.458	242.596	242.265
243.398	1.789	Auditory_Same	0	left	1.176	245.187	244.574
245.839	1.789	Auditory_Same	0	left	0.988	247.628	246.827
248.179	1.789	Auditory_Lure	0	NA	NA	249.968	NA
250.703	1.789	Auditory_Lure	1	left	1.581	252.492	252.284
258.393	1.789	Visual_Same	0	left	1.127	260.182	259.52
260.934	1.789	Visual_Same	1	right	1.094	262.723	262.028
263.208	1.788	Visual_Different	1	left	0.894	264.996	264.102
265.748	1.789	Visual_Same	1	right	1.175	267.537	266.923
268.189	1.789	Visual_Lure	1	left	1.326	269.978	269.515
275.845	1.789	Auditory_Different	0	NA	NA	277.634	NA
278.219	1.789	Auditory_Same	1	right	1.385	280.008	279.604
280.81	1.789	Auditory_Different	1	left	1.027	282.599	281.837
283.351	1.789	Auditory_Lure	1	left	1.247	285.14	284.598
285.892	1.789	Auditory_Lure	1	left	1.229	287.681	287.121
288.232	1.789	Auditory_Same	1	right	0.951	290.021	289.183
295.838	1.789	Visual_Same	1	right	0.972	297.627	296.81
298.279	1.789	Visual_Lure	1	left	0.899	300.068	299.178
300.87	1.789	Visual_Same	1	right	1.072	302.659	301.942
303.394	1.789	Visual_Different	1	left	1.106	305.183	304.5
305.835	1.789	Visual_Different	0	NA	NA	307.624	NA
308.276	1.788	Visual_Lure	0	right	0.349	310.064	308.625
315.882	1.788	Auditory_Different	1	left	1.688	317.67	317.57
318.272	1.789	Auditory_Different	0	NA	NA	320.061	NA
320.913	1.789	Auditory_Same	1	right	1.676	322.702	322.589
323.204	1.788	Auditory_Lure	1	left	1.366	324.992	324.57
325.795	1.772	Auditory_Different	1	left	1.606	327.567	327.401
333.434	1.789	Visual_Different	0	right	1.312	335.223	334.746
335.774	1.789	Visual_Same	1	right	1.209	337.563	336.983
338.215	1.789	Visual_Different	1	left	1.009	340.004	339.224
340.906	1.789	Visual_Lure	1	left	1.082	342.695	341.988
343.23	1.789	Visual_Lure	1	left	0.968	345.019	344.198
345.821	1.789	Visual_Same	1	right	1.112	347.61	346.933
353.444	1.789	Auditory_Lure	1	left	1.101	355.233	354.545
355.818	1.788	Auditory_Different	1	left	1.129	357.606	356.947
358.258	1.789	Auditory_Same	1	right	1.339	360.047	359.597
360.849	1.789	Auditory_Different	0	right	1.398	362.638	362.247
363.19	1.788	Auditory_Different	1	left	1.14	364.978	364.33
365.881	1.789	Auditory_Same	1	right	1.14	367.67	367.021
368.155	1.788	Auditory_Same	1	right	0.974	369.943	369.129
375.844	1.789	Visual_Lure	1	left	0.865	377.633	376.709
378.218	1.789	Visual_Different	0	right	1.39	380.007	379.608
380.809	1.789	Visual_Same	1	right	1.064	382.598	381.873
383.2	1.788	Visual_Different	0	right	1.16	384.988	384.36
385.741	1.788	Visual_Different	1	left	1.11	387.529	386.851
388.382	1.788	Visual_Same	1	right	1.361	390.17	389.743
390.806	1.788	Visual_Same	1	right	0.683	392.594	391.489
398.395	1.789	Auditory_Lure	1	left	1.235	400.184	399.63
400.819	1.789	Auditory_Lure	1	left	1.071	402.608	401.89
403.26	1.788	Auditory_Same	1	right	1.011	405.048	404.271
405.901	1.789	Auditory_Different	0	right	1.569	407.69	407.47
408.241	1.789	Auditory_Different	1	left	1.364	410.03	409.605
410.816	1.788	Auditory_Lure	1	left	1.221	412.604	412.037
418.238	1.788	Visual_Same	1	right	0.712	420.026	418.95
420.829	1.788	Visual_Lure	1	left	1.101	422.617	421.93
423.42	1.772	Visual_Different	1	left	1.183	425.192	424.603
425.844	1.788	Visual_Lure	1	left	0.909	427.632	426.753
428.234	1.789	Visual_Lure	1	left	1.192	430.023	429.426
430.775	1.789	Visual_Different	1	left	0.827	432.564	431.602
433.316	1.789	Visual_Different	0	right	1.288	435.105	434.604
440.839	1.788	Auditory_Same	1	right	1.299	442.627	442.138
443.229	1.789	Auditory_Lure	1	left	0.929	445.018	444.158
445.904	1.788	Auditory_Same	1	right	1.007	447.692	446.911
448.294	1.789	Auditory_Different	0	right	1.207	450.083	449.501
450.735	1.789	Auditory_Different	1	left	1.457	452.524	452.192
453.326	1.789	Auditory_Lure	1	left	1.093	455.115	454.419
460.932	1.789	Visual_Lure	1	left	0.89	462.721	461.822
463.222	1.789	Visual_Lure	1	left	1.281	465.011	464.503
465.763	1.789	Visual_Same	1	right	0.9	467.552	466.663
468.204	1.772	Visual_Lure	1	left	1.014	469.976	469.218
470.878	1.789	Visual_Different	0	right	1.222	472.667	472.1
478.234	1.788	Auditory_Same	1	right	1.512	480.022	479.746
480.775	1.788	Auditory_Same	1	right	0.901	482.563	481.676
483.316	1.788	Auditory_Different	1	left	1.169	485.104	484.485
485.689	1.789	Auditory_Lure	1	left	1.429	487.478	487.118
488.331	1.788	Auditory_Lure	1	left	0.989	490.119	489.32
490.872	1.788	Auditory_Same	1	right	1.004	492.66	491.876
498.377	1.789	Visual_Different	0	right	1.419	500.166	499.796
500.818	1.789	Visual_Different	1	left	0.776	502.607	501.594
503.259	1.788	Visual_Lure	0	right	0.881	505.047	504.14
505.85	1.788	Visual_Different	1	left	1.306	507.638	507.156
508.24	1.789	Visual_Same	0	left	1.75	510.029	509.99
515.829	1.789	Auditory_Same	1	right	0.816	517.618	516.645
518.421	1.788	Auditory_Same	1	right	0.957	520.209	519.378
520.761	1.789	Auditory_Different	1	left	1.201	522.55	521.962
523.352	1.789	Auditory_Same	1	right	0.688	525.141	524.04
525.676	1.788	Auditory_Lure	1	left	0.959	527.464	526.635
533.332	1.788	Visual_Different	1	left	1.107	535.12	534.439
535.923	1.789	Visual_Lure	1	left	0.884	537.712	536.807
538.213	1.789	Visual_Different	1	left	1.696	540.002	539.909
540.904	1.772	Visual_Same	1	right	1.086	542.676	541.99
543.278	1.789	Visual_Same	1	right	1.021	545.067	544.299
545.719	1.789	Visual_Lure	1	left	0.774	547.508	546.493
548.16	1.788	Visual_Lure	1	left	0.998	549.948	549.158
555.832	1.789	Auditory_Lure	1	left	0.953	557.621	556.785
558.424	1.788	Auditory_Lure	1	left	1	560.212	559.424
560.764	1.789	Auditory_Same	1	right	0.938	562.553	561.702
563.355	1.772	Auditory_Lure	1	left	0.784	565.127	564.139
565.679	1.788	Auditory_Different	1	left	1.192	567.467	566.871
573.385	1.789	Visual_Different	0	right	1.503	575.174	574.888
575.725	1.789	Visual_Different	0	NA	NA	577.514	NA
578.249	1.789	Visual_Same	0	left	0.31	580.038	578.559
580.841	1.788	Visual_Lure	1	left	0.816	582.629	581.657
583.381	1.789	Visual_Different	1	left	1.056	585.17	584.437
590.787	1.789	Auditory_Different	1	left	0.885	592.576	591.672
593.428	1.789	Auditory_Different	1	left	1.008	595.217	594.436
595.702	1.788	Auditory_Lure	1	left	0.927	597.49	596.629
598.293	1.788	Auditory_Same	1	right	0.97	600.081	599.263
600.834	1.788	Auditory_Same	1	right	0.859	602.622	601.693
603.274	1.789	Auditory_Different	1	left	1.155	605.063	604.429
610.83	1.789	Visual_Same	1	right	0.92	612.619	611.75
613.421	1.789	Visual_Same	1	right	0.707	615.21	614.128
615.812	1.788	Visual_Lure	1	left	0.86	617.6	616.672
618.252	1.789	Visual_Different	1	left	1.22	620.041	619.472
620.827	1.788	Visual_Same	1	right	0.906	622.615	621.733
628.282	1.789	Auditory_Different	1	left	1.181	630.071	629.463
630.924	1.788	Auditory_Different	1	left	1.164	632.712	632.088
633.364	1.789	Auditory_Lure	1	left	1.36	635.153	634.724
635.688	1.789	Auditory_Different	1	left	1.134	637.477	636.822
638.279	1.789	Auditory_Same	1	right	0.936	640.068	639.215
645.735	1.788	Visual_Same	1	right	0.665	647.523	646.4
648.276	1.788	Visual_Different	1	left	0.974	650.064	649.25
650.699	1.789	Visual_Same	1	right	0.739	652.488	651.438
653.291	1.788	Visual_Lure	0	right	1.244	655.079	654.535
655.831	1.789	Visual_Lure	1	left	0.907	657.62	656.738
658.372	1.789	Visual_Different	1	left	1.018	660.161	659.39
660.813	1.789	Visual_Different	1	left	0.717	662.602	661.53
668.235	1.789	Auditory_Lure	1	left	0.955	670.024	669.19
670.876	1.789	Auditory_Lure	1	left	0.998	672.665	671.874
673.401	1.788	Auditory_Different	1	left	1.24	675.189	674.641
675.741	1.789	Auditory_Same	1	right	0.89	677.53	676.631
678.182	1.788	Auditory_Lure	1	left	1.097	679.97	679.279
685.738	1.788	Visual_Lure	1	left	0.932	687.526	686.67
688.262	1.788	Visual_Same	1	right	0.584	690.05	688.846
690.803	1.788	Visual_Lure	1	left	0.806	692.591	691.609
693.394	1.788	Visual_Different	1	left	0.807	695.182	694.201
695.784	1.789	Visual_Different	1	left	1.428	697.573	697.212
698.175	1.788	Visual_Same	1	right	0.954	699.963	699.129
700.699	1.789	Visual_Same	1	right	1.009	702.488	701.708
708.389	1.788	Auditory_Lure	1	left	1.081	710.177	709.47
710.812	1.789	Auditory_Same	1	right	0.806	712.601	711.618
713.253	1.789	Auditory_Lure	1	left	0.888	715.042	714.141
715.894	1.789	Auditory_Different	1	left	1.022	717.683	716.916
718.285	1.788	Auditory_Different	1	left	0.973	720.073	719.258
720.876	1.789	Auditory_Same	1	right	0.883	722.665	721.759
723.2	1.788	Auditory_Same	1	right	0.887	724.988	724.087
