onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
167.794	2.808	NonContingent	left	1.603	170.588	169.397
171.238	2.808	NonContingent	right	1.62	174.028	172.858
174.882	2.808	NonContingent	left	2.07	177.669	176.952
178.326	2.808	Contingent	left	1.635	181.109	179.961
181.669	2.791	NonContingent	right	1.122	184.448	182.791
185.346	2.809	Contingent	left	1.382	188.139	186.728
188.79	2.808	Contingent	NA	NA	191.579	NA
192.133	2.809	NonContingent	left	1.914	194.918	194.047
197.8	2.809	Contingent	left	2.04	200.585	199.84
201.444	2.809	NonContingent	right	1.238	204.226	202.682
204.821	2.809	NonContingent	left	2.089	207.616	206.91
208.215	2.808	NonContingent	right	1.782	211.006	209.997
211.859	2.808	NonContingent	right	1.456	214.647	213.315
215.252	2.809	NonContingent	right	1.119	218.036	216.371
218.696	2.791	NonContingent	right	1.18	221.476	219.876
222.373	2.809	NonContingent	right	2.221	225.167	224.594
225.767	2.808	NonContingent	right	1.643	228.557	227.41
229.311	2.808	Contingent	right	2.374	232.098	231.685
232.654	2.808	Contingent	left	0.93	235.437	233.584
236.298	2.792	Contingent	left	1.495	239.078	237.793
239.825	2.809	Contingent	right	1.802	242.618	241.627
245.292	2.808	NonContingent	right	1.89	248.084	247.182
248.936	2.808	NonContingent	right	1.363	251.725	250.299
252.38	2.808	Contingent	right	1.811	255.165	254.191
255.723	2.792	NonContingent	left	1.831	258.504	257.554
259.3	2.809	NonContingent	right	1.904	262.095	261.204
262.694	2.808	Contingent	left	1.175	265.485	263.869
266.238	2.808	Contingent	NA	NA	269.025	NA
269.882	2.808	NonContingent	right	2.266	272.666	272.148
273.325	2.792	Contingent	left	1.397	276.106	274.722
276.752	2.809	NonContingent	right	1.672	279.546	278.424
280.346	2.809	NonContingent	right	1.848	283.137	282.194
283.639	2.809	NonContingent	right	1.929	286.426	285.568
287.183	2.809	Contingent	left	1	289.966	288.183
292.75	2.808	NonContingent	left	2.013	295.533	294.763
296.344	2.792	NonContingent	right	1.172	299.124	297.516
299.921	2.809	NonContingent	right	1.621	302.715	301.542
303.365	2.808	Contingent	right	2.118	306.155	305.483
306.758	2.809	NonContingent	right	2.054	309.544	308.812
310.202	2.808	NonContingent	right	1.41	312.984	311.612
313.829	2.809	Contingent	left	1.22	316.625	315.049
317.273	2.808	NonContingent	right	1.961	320.065	319.234
320.867	2.808	Contingent	left	1.919	323.656	322.786
324.21	2.809	Contingent	right	1.344	326.995	325.554
327.855	2.808	Contingent	right	2.31	330.636	330.165
331.281	2.809	Contingent	left	1.169	334.076	332.45
334.625	2.808	NonContingent	left	2.267	337.415	336.892
340.342	2.808	NonContingent	NA	NA	343.133	NA
343.886	2.808	Contingent	left	1.006	346.674	344.892
347.43	2.808	NonContingent	right	1.948	350.214	349.378
350.773	2.792	Contingent	left	1.774	353.553	352.547
354.2	2.808	Contingent	right	1.843	356.993	356.043
357.844	2.808	Contingent	right	1.513	360.634	359.357
361.288	2.808	Contingent	left	1.373	364.074	362.661
364.882	2.808	Contingent	left	0.772	367.665	365.654
368.225	2.792	Contingent	right	1.995	371.004	370.22
371.652	2.808	Contingent	left	1.002	374.444	372.654
375.196	2.808	NonContingent	right	2.275	377.984	377.471
378.639	2.809	NonContingent	right	1.251	381.424	379.89
382.233	2.809	Contingent	right	2.019	385.015	384.252
387.75	2.791	NonContingent	left	1.324	390.53	389.074
391.377	2.809	Contingent	right	2.299	394.171	393.676
394.771	2.808	NonContingent	right	1.201	397.56	395.972
398.315	2.808	Contingent	right	1.342	401.101	399.657
401.909	2.808	NonContingent	left	1.266	404.692	403.175
405.302	2.792	NonContingent	left	2.292	408.082	407.594
408.679	2.808	Contingent	right	1.127	411.472	409.806
412.373	2.809	NonContingent	left	1.211	415.163	413.584
415.716	2.809	Contingent	left	0.987	418.502	416.703
419.311	2.808	Contingent	right	1.388	422.093	420.699
422.838	2.808	NonContingent	left	1.872	425.633	424.71
426.281	2.809	NonContingent	left	2.308	429.073	428.589
429.725	2.808	NonContingent	right	1.122	432.513	430.847
435.342	2.808	Contingent	right	1.38	438.13	436.722
438.735	2.808	NonContingent	right	1.578	441.52	440.313
442.279	2.792	NonContingent	right	1.605	445.06	443.884
445.906	2.809	Contingent	NA	NA	448.701	NA
449.35	2.808	NonContingent	right	1.409	452.141	450.759
452.894	2.808	Contingent	left	1.683	455.681	454.577
456.187	2.808	NonContingent	left	1.695	458.97	457.882
459.781	2.792	Contingent	left	1.126	462.561	460.907
463.208	2.808	NonContingent	right	1.087	466.001	464.295
466.802	2.808	NonContingent	right	1.098	469.592	467.9
470.346	2.808	NonContingent	left	1.721	473.132	472.067
473.79	2.808	NonContingent	right	1.178	476.572	474.968
477.216	2.809	Contingent	left	2.275	480.012	479.491
482.733	2.808	Contingent	right	1.115	485.528	483.848
486.427	2.809	Contingent	right	2.284	489.219	488.711
489.771	2.808	Contingent	left	1.499	492.558	491.27
493.314	2.809	NonContingent	right	1.189	496.099	494.503
496.858	2.809	NonContingent	left	1.404	499.64	498.262
500.285	2.809	NonContingent	right	1.687	503.08	501.972
503.679	2.808	NonContingent	right	1.425	506.47	505.104
507.323	2.808	Contingent	left	0.883	510.111	508.206
510.867	2.808	Contingent	right	1.194	513.651	512.061
514.21	2.792	Contingent	left	1.807	516.99	516.017
517.737	2.809	NonContingent	right	1.219	520.531	518.956
521.281	2.809	Contingent	left	1.748	524.072	523.029
524.675	2.808	Contingent	left	0.849	527.461	525.524
530.341	2.809	NonContingent	right	1.02	533.128	531.361
