"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
266.197	"Contingent"	"right"	1.224	2.792	268.977	267.421
269.775	"NonContingent"	"right"	1.814	2.808	272.568	271.589
273.218	"Contingent"	"right"	1.342	2.809	276.008	274.56
276.862	"NonContingent"	"right"	1.697	2.809	279.649	278.559
280.206	"NonContingent"	"right"	2.162	2.808	282.988	282.368
283.85	"NonContingent"	"right"	1.355	2.792	286.629	285.205
287.126	"Contingent"	"right"	1.153	2.809	289.918	288.279
292.743	"NonContingent"	"right"	1.321	2.809	295.535	294.064
296.387	"NonContingent"	"left"	1.621	2.809	299.176	298.008
299.781	"NonContingent"	"right"	1.282	2.808	302.565	301.063
303.325	"Contingent"	"left"	1.412	2.791	306.106	304.737
306.902	"NonContingent"	"left"	1.376	2.809	309.697	308.278
310.245	"NonContingent"	"left"	1.844	2.809	313.036	312.089
313.89	"Contingent"	"left"	1.582	2.808	316.677	315.472
317.283	"NonContingent"	"right"	1.138	2.809	320.067	318.421
320.677	"Contingent"	"left"	0.952	2.791	323.457	321.629
324.304	"Contingent"	"left"	1.206	2.809	327.098	325.51
327.698	"Contingent"	"left"	1.027	2.808	330.487	328.725
331.342	"Contingent"	"right"	1.061	2.808	334.128	332.403
334.635	"NonContingent"	"right"	1.566	2.808	337.417	336.201
340.402	"NonContingent"	"right"	1.444	2.809	343.185	341.846
343.829	"Contingent"	"left"	0.864	2.809	346.625	344.693
347.423	"NonContingent"	"right"	1.752	2.809	350.216	349.175
350.717	"Contingent"	"right"	1.055	2.808	353.505	351.772
354.26	"Contingent"	"right"	1.192	2.809	357.045	355.452
357.704	"Contingent"	"left"	0.803	2.792	360.485	358.507
361.281	"Contingent"	"left"	0.746	2.809	364.076	362.027
364.725	"Contingent"	"left"	0.663	2.808	367.516	365.388
368.319	"Contingent"	"left"	1.368	2.809	371.107	369.687
371.863	"Contingent"	"right"	1.205	2.808	374.647	373.068
375.307	"NonContingent"	"right"	2.593	2.791	378.087	377.9
378.734	"NonContingent"	"right"	1.131	2.808	381.527	379.865
382.177	"Contingent"	"left"	0.942	2.809	384.967	383.119
387.744	"NonContingent"	"right"	2.429	2.808	390.533	390.173
391.338	"Contingent"	"right"	1.02	2.808	394.124	392.358
394.932	"NonContingent"	"left"	1.774	2.808	397.715	396.706
398.259	"Contingent"	"left"	0.817	2.808	401.054	399.076
401.853	"NonContingent"	"right"	1.451	2.808	404.645	403.304
405.246	"NonContingent"	"right"	1.26	2.809	408.034	406.506
408.84	"Contingent"	"right"	0.926	2.809	411.625	409.766
412.284	"NonContingent"	"right"	0.91	2.808	415.065	413.194
415.861	"Contingent"	"left"	0.925	2.809	418.656	416.786
419.155	"Contingent"	"left"	0.988	2.808	421.945	420.143
422.749	"NonContingent"	"right"	1.166	2.808	425.536	423.915
426.343	"NonContingent"	"left"	1.998	2.808	429.127	428.341
429.636	"NonContingent"	"right"	1.351	2.792	432.416	430.987
435.453	"Contingent"	"left"	0.935	2.792	438.233	436.388
438.88	"NonContingent"	"right"	1.523	2.809	441.673	440.403
442.274	"NonContingent"	"left"	1.835	2.808	445.062	444.109
445.717	"Contingent"	"left"	2.265	2.809	448.502	447.982
449.311	"NonContingent"	"right"	1.404	2.809	452.093	450.715
452.889	"Contingent"	"left"	0.964	2.808	455.684	453.853
456.182	"NonContingent"	"right"	1.61	2.808	458.973	457.792
459.776	"Contingent"	"left"	0.961	2.808	462.564	460.737
463.22	"NonContingent"	"right"	1.236	2.808	466.004	464.456
466.814	"NonContingent"	"right"	2.012	2.791	469.595	468.826
470.14	"NonContingent"	"right"	1.183	2.809	472.934	471.323
473.684	"NonContingent"	"right"	1.109	2.809	476.474	474.793
477.278	"Contingent"	"right"	1.088	2.809	480.065	478.366
482.745	"Contingent"	"left"	1.459	2.808	485.531	484.204
486.389	"Contingent"	"right"	0.753	2.808	489.172	487.142
489.766	"Contingent"	"right"	2.343	2.808	492.561	492.109
493.31	"NonContingent"	"left"	1.488	2.808	496.102	494.798
496.904	"NonContingent"	"right"	1.278	2.808	499.693	498.182
500.297	"NonContingent"	"right"	1.26	2.809	503.083	501.557
503.891	"NonContingent"	"left"	2.601	2.809	506.674	506.492
507.218	"Contingent"	"left"	0.923	2.808	510.013	508.141
510.661	"Contingent"	"left"	0.742	2.809	513.453	511.403
514.306	"Contingent"	"left"	0.707	2.808	517.094	515.013
517.649	"NonContingent"	"right"	1.577	2.808	520.433	519.226
521.343	"Contingent"	"right"	1.664	2.792	524.124	523.007
524.77	"Contingent"	"left"	0.878	2.809	527.564	525.648
530.387	"NonContingent"	"right"	2.064	2.809	533.182	532.451
