"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
331.19	"Contingent"	"left"	0.795	2.809	333.975	331.985
334.784	"NonContingent"	"right"	1.905	2.809	337.566	336.689
340.351	"NonContingent"	"right"	1.781	2.808	343.132	342.132
343.878	"Contingent"	"left"	0.689	2.808	346.673	344.567
347.272	"NonContingent"	"right"	2.05	2.808	350.062	349.322
350.715	"Contingent"	"left"	1.015	2.809	353.502	351.73
354.41	"Contingent"	"left"	1.829	2.808	357.193	356.239
357.853	"Contingent"	"left"	1.366	2.792	360.633	359.219
361.38	"Contingent"	"left"	0.764	2.809	364.173	362.144
364.774	"Contingent"	"left"	0.973	2.808	367.563	365.747
368.167	"Contingent"	"left"	1.308	2.809	370.953	369.475
371.711	"Contingent"	"left"	0.82	2.808	374.493	372.531
375.255	"NonContingent"	"right"	1.363	2.792	378.034	376.618
378.782	"NonContingent"	"left"	0.964	2.809	381.575	379.746
382.176	"Contingent"	"right"	1.123	2.808	384.964	383.299
387.893	"NonContingent"	"right"	2.204	2.808	390.681	390.097
391.336	"Contingent"	"left"	1.711	2.809	394.121	393.047
394.78	"NonContingent"	"right"	1.11	2.808	397.561	395.89
398.207	"Contingent"	"left"	1.212	2.808	401.001	399.419
401.901	"NonContingent"	"right"	2.081	2.808	404.692	403.982
405.295	"NonContingent"	"left"	1.208	2.808	408.082	406.503
408.889	"Contingent"	"left"	1.671	2.808	411.673	410.56
412.232	"NonContingent"	"left"	1.23	2.792	415.012	413.462
415.809	"Contingent"	"left"	1.063	2.809	418.603	416.872
419.153	"Contingent"	"left"	1.448	2.808	421.942	420.601
422.847	"NonContingent"	"left"	1.091	2.808	425.633	423.938
426.29	"NonContingent"	"left"	2.482	2.809	429.073	428.772
429.734	"NonContingent"	"left"	1.344	2.792	432.513	431.078
435.434	"Contingent"	"left"	2.122	2.809	438.23	437.556
438.778	"NonContingent"	"right"	1.145	2.808	441.569	439.923
442.372	"NonContingent"	"right"	1.236	2.808	445.16	443.608
445.815	"Contingent"	"left"	1.349	2.809	448.6	447.164
449.209	"NonContingent"	"right"	1.121	2.808	451.99	450.33
452.786	"Contingent"	"left"	1.294	2.808	455.581	454.08
456.33	"NonContingent"	"right"	2.193	2.808	459.122	458.523
459.673	"Contingent"	"left"	0.888	2.809	462.461	460.561
463.217	"NonContingent"	"right"	1.468	2.809	466.001	464.685
466.861	"NonContingent"	"right"	1.318	2.792	469.642	468.179
470.138	"NonContingent"	"left"	1.162	2.808	472.931	471.3
473.682	"NonContingent"	"right"	1.102	2.808	476.471	474.784
477.276	"Contingent"	"left"	1.637	2.808	480.062	478.913
482.893	"Contingent"	"right"	2.233	2.808	485.679	485.126
486.236	"Contingent"	"left"	1.638	2.808	489.018	487.874
489.913	"Contingent"	"left"	1.006	2.809	492.709	490.919
493.307	"NonContingent"	"right"	1.519	2.808	496.099	494.826
496.75	"NonContingent"	"left"	1.182	2.809	499.539	497.932
500.194	"NonContingent"	"right"	1.648	2.808	502.979	501.842
503.788	"NonContingent"	"left"	1.519	2.809	506.57	505.307
507.215	"Contingent"	"left"	0.733	2.825	510.01	507.948
510.859	"Contingent"	"left"	2.196	2.809	513.651	513.055
514.303	"Contingent"	"left"	1.221	2.808	517.091	515.524
517.746	"NonContingent"	"right"	2.543	2.809	520.531	520.289
521.14	"Contingent"	"left"	0.697	2.808	523.921	521.837
524.767	"Contingent"	"left"	0.735	2.809	527.562	525.502
530.434	"NonContingent"	"right"	1.854	2.809	533.227	532.288
