onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
508.387	1.789	Auditory_Lure	1	left	1.586	510.176	509.973
510.912	1.788	Auditory_Lure	1	left	1.246	512.7	512.158
513.252	1.789	Auditory_Same	1	right	1.095	515.041	514.347
515.692	1.789	Auditory_Lure	0	right	1.056	517.481	516.748
518.283	1.789	Auditory_Different	1	left	1.287	520.072	519.57
525.923	1.789	Visual_Lure	1	left	1.138	527.712	527.061
528.313	1.789	Visual_Different	1	left	0.887	530.102	529.2
530.904	1.789	Visual_Same	0	NA	NA	532.693	NA
533.245	1.788	Visual_Different	0	NA	NA	535.033	NA
535.669	1.788	Visual_Different	0	right	1.022	537.457	536.691
538.31	1.788	Visual_Same	0	left	1.735	540.098	540.045
540.75	1.789	Visual_Same	0	left	0.985	542.539	541.735
548.373	1.789	Auditory_Different	0	NA	NA	550.162	NA
550.713	1.789	Auditory_Lure	0	right	1.69	552.502	552.403
553.405	1.788	Auditory_Different	0	NA	NA	555.193	NA
555.745	1.789	Auditory_Same	0	left	1.739	557.534	557.484
558.319	1.789	Auditory_Same	1	right	1.106	560.108	559.425
560.66	1.788	Auditory_Lure	1	left	1.728	562.448	562.388
563.251	1.788	Auditory_Lure	1	left	1.408	565.039	564.659
570.874	1.788	Visual_Different	1	left	1.101	572.662	571.975
573.214	1.788	Visual_Same	1	right	1.19	575.002	574.404
575.905	1.789	Visual_Different	1	left	1.345	577.694	577.25
578.245	1.772	Visual_Lure	1	left	1.418	580.017	579.663
580.77	1.788	Visual_Lure	0	NA	NA	582.558	NA
583.361	1.788	Visual_Same	0	left	1.701	585.149	585.062
590.933	1.789	Auditory_Same	1	right	1.444	592.722	592.377
593.257	1.789	Auditory_Lure	0	right	0.975	595.046	594.232
595.697	1.789	Auditory_Same	1	right	0.949	597.486	596.646
598.238	1.789	Auditory_Different	1	left	1.034	600.027	599.272
600.829	1.789	Auditory_Different	1	left	1.066	602.618	601.895
603.354	1.788	Auditory_Lure	1	left	0.726	605.142	604.08
610.726	1.788	Visual_Same	1	right	1.191	612.514	611.917
613.367	1.788	Visual_Same	1	right	0.816	615.155	614.183
615.807	1.789	Visual_Different	1	left	0.908	617.596	616.715
618.231	1.789	Visual_Lure	1	left	0.762	620.02	618.993
620.772	1.789	Visual_Lure	1	left	0.768	622.561	621.54
623.363	1.789	Visual_Same	0	left	0.623	625.152	623.986
630.819	1.788	Auditory_Lure	1	left	1.368	632.607	632.187
633.41	1.788	Auditory_Lure	1	left	0.751	635.198	634.161
635.75	1.789	Auditory_Same	1	right	1.378	637.539	637.128
638.341	1.789	Auditory_Different	0	right	1.449	640.13	639.79
640.782	1.788	Auditory_Different	0	NA	NA	642.57	NA
643.155	1.789	Auditory_Lure	1	left	0.018	644.944	643.173
650.778	1.789	Visual_Lure	1	left	1.059	652.567	651.837
653.369	1.789	Visual_Lure	1	left	0.851	655.158	654.22
655.693	1.788	Visual_Same	1	right	1.302	657.481	656.995
658.334	1.789	Visual_Lure	1	left	1.623	660.123	659.957
660.775	1.788	Visual_Different	1	left	0.868	662.563	661.643
668.33	1.789	Auditory_Same	1	right	1.625	670.119	669.955
670.855	1.788	Auditory_Lure	1	left	1.322	672.643	672.177
673.396	1.788	Auditory_Different	0	NA	NA	675.184	NA
675.736	1.788	Auditory_Lure	0	right	1.101	677.524	676.837
678.176	1.789	Auditory_Lure	1	left	1.494	679.965	679.67
680.818	1.788	Auditory_Different	0	right	1.257	682.606	682.075
683.141	1.789	Auditory_Different	1	left	1.003	684.93	684.144
690.931	1.789	Visual_Lure	1	left	1.079	692.72	692.01
693.255	1.788	Visual_Different	1	left	0.736	695.043	693.991
695.695	1.789	Visual_Lure	1	left	0.685	697.484	696.38
698.236	1.789	Visual_Same	0	left	0.988	700.025	699.224
700.777	1.789	Visual_Same	0	left	0.605	702.566	701.382
703.301	1.789	Visual_Different	1	left	1.1	705.09	704.401
710.774	1.788	Auditory_Lure	1	left	1.618	712.562	712.392
713.314	1.789	Auditory_Different	1	left	1.32	715.103	714.634
715.906	1.788	Auditory_Lure	1	left	0.611	717.694	716.517
718.279	1.789	Auditory_Same	0	left	0.615	720.068	718.894
720.82	1.789	Auditory_Same	0	left	0.667	722.609	721.487
723.361	1.789	Auditory_Different	0	right	1.532	725.15	724.893
