onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
408.736	2.808	Contingent	left	1.27	411.523	410.006
412.18	2.808	NonContingent	left	1.432	414.963	413.612
415.874	2.792	Contingent	left	0.992	418.654	416.866
419.251	2.808	Contingent	left	1.213	422.044	420.464
422.845	2.808	NonContingent	right	2.145	425.635	424.99
426.138	2.808	NonContingent	right	1.286	428.924	427.424
429.682	2.808	NonContingent	left	0.95	432.464	430.632
435.249	2.808	Contingent	left	0.875	438.031	436.124
438.776	2.808	NonContingent	right	1.914	441.571	440.69
442.32	2.808	NonContingent	left	1.306	445.112	443.626
445.864	2.808	Contingent	left	1.72	448.653	447.584
449.407	2.809	NonContingent	right	1.296	452.193	450.703
452.801	2.808	Contingent	left	0.761	455.583	453.562
456.178	2.808	NonContingent	NA	NA	458.973	NA
459.872	2.808	Contingent	left	0.707	462.664	460.579
463.316	2.808	NonContingent	right	0.738	466.104	464.054
466.709	2.808	NonContingent	right	1.299	469.493	468.008
470.153	2.791	NonContingent	left	0.847	472.933	471
473.68	2.808	NonContingent	right	1.786	476.473	475.466
477.224	2.808	Contingent	left	1.047	480.014	478.271
482.941	2.808	Contingent	left	0.983	485.731	483.924
486.234	2.808	Contingent	left	0.787	489.02	487.021
489.778	2.808	Contingent	left	0.866	492.56	490.644
493.372	2.792	NonContingent	left	1.05	496.151	494.422
496.799	2.808	NonContingent	left	0.904	499.591	497.703
500.393	2.808	NonContingent	left	2.667	503.182	503.06
503.736	2.809	NonContingent	right	0.969	506.521	504.705
507.18	2.792	Contingent	left	0.807	509.961	507.987
510.807	2.809	Contingent	left	0.87	513.602	511.677
514.251	2.808	Contingent	left	1.401	517.042	515.652
517.645	2.808	NonContingent	left	1.254	520.432	518.899
521.188	2.809	Contingent	left	0.775	523.972	521.963
524.783	2.791	Contingent	left	0.759	527.563	525.542
530.299	2.792	NonContingent	right	0.951	533.079	531.25
