onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
320.772	2.809	Contingent	left	0.812	323.556	321.584
324.366	2.792	Contingent	right	1.024	327.147	325.39
327.693	2.808	Contingent	right	1.177	330.486	328.87
331.337	2.809	Contingent	left	0.84	334.127	332.177
334.731	2.808	NonContingent	right	1.019	337.517	335.75
340.397	2.809	NonContingent	left	1.595	343.184	341.992
343.841	2.809	Contingent	right	1.067	346.624	344.908
347.285	2.791	NonContingent	left	1.814	350.064	349.099
350.912	2.809	Contingent	left	1.586	353.705	352.498
354.205	2.809	Contingent	right	1.681	356.994	355.886
357.9	2.808	Contingent	right	1.008	360.685	358.908
361.193	2.792	Contingent	right	0.755	363.974	361.948
364.77	2.809	Contingent	right	0.764	367.565	365.534
368.214	2.808	Contingent	right	0.872	371.005	369.086
371.808	2.808	Contingent	left	1.059	374.596	372.867
375.151	2.809	NonContingent	left	2.063	377.935	377.214
378.695	2.792	NonContingent	left	1.607	381.475	380.302
382.273	2.808	Contingent	left	0.921	385.066	383.194
387.789	2.808	NonContingent	left	1.473	390.582	389.262
391.383	2.808	Contingent	right	1.152	394.173	392.535
394.927	2.808	NonContingent	right	2.437	397.713	397.364
398.22	2.792	Contingent	right	0.882	401.002	399.102
401.798	2.808	NonContingent	left	1.241	404.593	403.039
405.191	2.808	NonContingent	right	1.954	407.983	407.145
408.835	2.809	Contingent	right	1.145	411.624	409.98
412.379	2.808	NonContingent	left	2.077	415.164	414.456
415.773	2.808	Contingent	right	1.631	418.554	417.404
419.199	2.809	Contingent	right	1.196	421.994	420.395
422.794	2.808	NonContingent	right	1.144	425.585	423.938
426.337	2.809	NonContingent	left	1.374	429.125	427.711
429.631	2.808	NonContingent	left	1.289	432.414	430.92
435.348	2.808	Contingent	right	1.268	438.132	436.616
438.791	2.792	NonContingent	left	2.195	441.572	440.986
442.218	2.809	NonContingent	left	1.282	445.012	443.5
445.913	2.808	Contingent	left	0.976	448.703	446.889
449.356	2.809	NonContingent	right	1.609	452.143	450.965
452.75	2.808	Contingent	right	1.213	455.532	453.963
456.394	2.792	NonContingent	left	1.285	459.173	457.679
459.771	2.808	Contingent	right	0.843	462.563	460.614
463.164	2.808	NonContingent	right	1.254	465.953	464.418
466.808	2.809	NonContingent	right	1.515	469.594	468.323
470.252	2.808	NonContingent	left	1.264	473.034	471.516
473.629	2.808	NonContingent	left	1.157	476.424	474.786
477.273	2.808	Contingent	right	1.195	480.065	478.468
482.789	2.809	Contingent	left	0.962	485.58	483.751
486.233	2.808	Contingent	right	0.693	489.02	486.926
489.877	2.809	Contingent	right	1.265	492.661	491.142
493.321	2.791	NonContingent	right	1.391	496.101	494.712
496.898	2.809	NonContingent	left	1.056	499.692	497.954
500.241	2.809	NonContingent	left	1.501	503.031	501.742
503.685	2.808	NonContingent	right	0.9	506.471	504.585
507.279	2.808	Contingent	right	0.857	510.062	508.136
510.823	2.792	Contingent	left	2.07	513.603	512.893
514.35	2.809	Contingent	right	0.886	517.143	515.236
517.694	2.808	NonContingent	left	1.336	520.482	519.03
521.137	2.809	Contingent	right	0.812	523.922	521.949
524.781	2.809	Contingent	right	1.102	527.563	525.883
530.448	2.809	NonContingent	right	1.118	533.23	531.566
