"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
475.726	"Auditory_Same"	1	"right"	0.883	1.789	477.515	476.609
478.25	"Auditory_Different"	1	"left"	0.923	1.789	480.039	479.173
480.841	"Auditory_Lure"	1	"left"	1.024	1.789	482.63	481.865
483.232	"Auditory_Lure"	1	"left"	1.374	1.788	485.02	484.606
485.672	"Auditory_Same"	1	"right"	0.838	1.789	487.461	486.51
493.429	"Visual_Same"	1	"right"	0.732	1.788	495.217	494.161
495.819	"Visual_Same"	1	"right"	0.7	1.789	497.608	496.519
498.36	"Visual_Different"	1	"left"	0.537	1.789	500.149	498.897
500.7	"Visual_Lure"	1	"left"	0.432	1.772	502.472	501.132
503.375	"Visual_Lure"	1	"left"	0.61	1.789	505.164	503.985
505.766	"Visual_Same"	1	"right"	0.796	1.788	507.554	506.562
513.338	"Auditory_Same"	1	"right"	1.086	1.789	515.127	514.424
515.913	"Auditory_Lure"	1	"left"	0.91	1.788	517.701	516.823
518.353	"Auditory_Different"	1	"left"	0.921	1.789	520.142	519.274
520.744	"Auditory_Lure"	1	"left"	1.086	1.788	522.532	521.83
523.335	"Auditory_Lure"	1	"left"	1.196	1.788	525.123	524.531
525.658	"Auditory_Different"	1	"left"	0.773	1.789	527.447	526.431
528.249	"Auditory_Different"	1	"left"	0.828	1.789	530.038	529.077
535.772	"Visual_Lure"	1	"left"	0.697	1.788	537.56	536.469
538.363	"Visual_Different"	1	"left"	0.625	1.788	540.151	538.988
540.904	"Visual_Lure"	1	"left"	0.722	1.788	542.692	541.626
543.294	"Visual_Same"	1	"right"	0.689	1.789	545.083	543.983
545.685	"Visual_Same"	1	"right"	0.68	1.788	547.473	546.365
548.209	"Visual_Different"	1	"left"	0.644	1.788	549.997	548.853
555.932	"Auditory_Lure"	1	"left"	1.018	1.789	557.721	556.95
558.272	"Auditory_Different"	1	"left"	0.906	1.789	560.061	559.178
560.796	"Auditory_Same"	1	"right"	0.932	1.789	562.585	561.728
563.387	"Auditory_Different"	1	"left"	1.011	1.789	565.176	564.398
565.828	"Auditory_Different"	1	"left"	0.873	1.789	567.617	566.701
568.168	"Auditory_Same"	1	"right"	1.098	1.789	569.957	569.266
570.81	"Auditory_Same"	1	"right"	0.95	1.788	572.598	571.76
578.332	"Visual_Different"	1	"left"	0.716	1.789	580.121	579.048
580.722	"Visual_Different"	1	"left"	0.785	1.789	582.511	581.507
583.397	"Visual_Lure"	1	"left"	0.803	1.789	585.186	584.2
585.838	"Visual_Different"	1	"left"	0.598	1.788	587.626	586.436
588.228	"Visual_Same"	1	"right"	0.535	1.789	590.017	588.763
595.834	"Auditory_Same"	1	"right"	1.115	1.789	597.623	596.949
598.425	"Auditory_Same"	1	"right"	1.001	1.789	600.214	599.426
600.699	"Auditory_Lure"	1	"left"	1.047	1.788	602.487	601.746
603.24	"Auditory_Different"	1	"left"	0.863	1.788	605.028	604.103
605.68	"Auditory_Same"	1	"right"	1.021	1.789	607.469	606.701
613.219	"Visual_Different"	1	"left"	0.612	1.789	615.008	613.831
615.861	"Visual_Same"	1	"right"	0.655	1.788	617.649	616.516
618.301	"Visual_Lure"	1	"left"	0.648	1.789	620.09	618.949
620.742	"Visual_Same"	1	"right"	0.584	1.788	622.53	621.326
623.383	"Visual_Same"	1	"right"	0.591	1.789	625.172	623.974
625.807	"Visual_Lure"	1	"left"	0.581	1.788	627.595	626.388
628.348	"Visual_Lure"	1	"left"	0.735	1.788	630.136	629.083
635.887	"Auditory_Different"	1	"left"	1.029	1.772	637.659	636.916
638.411	"Auditory_Different"	1	"left"	0.868	1.789	640.2	639.279
640.751	"Auditory_Lure"	1	"left"	1.542	1.789	642.54	642.293
643.292	"Auditory_Same"	1	"right"	0.835	1.789	645.081	644.127
645.883	"Auditory_Same"	1	"right"	0.85	1.789	647.672	646.733
648.257	"Auditory_Different"	1	"left"	1.063	1.789	650.046	649.32
655.78	"Visual_Lure"	1	"left"	0.583	1.788	657.568	656.363
658.32	"Visual_Lure"	1	"left"	0.61	1.789	660.109	658.93
660.694	"Visual_Different"	1	"left"	0.763	1.789	662.483	661.457
663.386	"Visual_Same"	1	"right"	0.592	1.788	665.174	663.978
665.826	"Visual_Lure"	1	"left"	0.684	1.789	667.615	666.51
673.382	"Auditory_Lure"	1	"left"	1.11	1.789	675.171	674.492
675.756	"Auditory_Lure"	1	"left"	0.899	1.788	677.544	676.655
678.196	"Auditory_Same"	1	"right"	0.799	1.789	679.985	678.995
680.888	"Auditory_Different"	1	"left"	0.874	1.788	682.676	681.762
683.278	"Auditory_Different"	1	"left"	0.897	1.789	685.067	684.175
685.719	"Auditory_Lure"	1	"left"	1.03	1.788	687.507	686.749
693.225	"Visual_Different"	1	"left"	0.579	1.788	695.013	693.804
695.816	"Visual_Same"	1	"right"	0.63	1.788	697.604	696.446
698.256	"Visual_Different"	1	"left"	0.544	1.789	700.045	698.8
700.831	"Visual_Lure"	1	"left"	0.529	1.788	702.619	701.36
703.371	"Visual_Lure"	1	"left"	0.533	1.789	705.16	703.904
705.762	"Visual_Same"	1	"right"	0.67	1.789	707.551	706.432
713.385	"Auditory_Lure"	0	"right"	0.937	1.772	715.157	714.322
715.708	"Auditory_Lure"	1	"left"	1.354	1.789	717.497	717.062
718.249	"Auditory_Same"	1	"right"	1.08	1.789	720.038	719.329
720.84	"Auditory_Lure"	0	"right"	1.005	1.789	722.629	721.845
723.18	"Auditory_Different"	1	"left"	0.908	1.789	724.969	724.088
