onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
204.922	2.808	NonContingent	right	1.203	207.717	206.125
208.215	2.809	NonContingent	right	1.293	211.006	209.508
211.859	2.809	NonContingent	right	0.886	214.647	212.745
215.403	2.809	NonContingent	right	0.964	218.187	216.367
218.747	2.791	NonContingent	left	1.215	221.526	219.962
222.274	2.808	NonContingent	left	1.647	225.067	223.921
225.818	2.808	NonContingent	left	1.227	228.608	227.045
229.161	2.808	Contingent	left	1.011	231.947	230.172
232.755	2.808	Contingent	left	1.195	235.538	233.95
236.148	2.792	Contingent	left	0.745	238.928	236.893
239.676	2.808	Contingent	left	0.763	242.468	240.439
245.393	2.808	NonContingent	right	0.904	248.185	246.297
248.836	2.809	NonContingent	right	0.802	251.625	249.638
252.43	2.809	Contingent	right	1.175	255.216	253.605
255.774	2.808	NonContingent	right	0.757	258.555	256.531
259.201	2.808	NonContingent	right	1.076	261.995	260.277
262.845	2.808	Contingent	right	1.068	265.636	263.913
266.188	2.808	Contingent	left	1.349	268.975	267.537
269.882	2.809	NonContingent	left	1.69	272.666	271.572
273.226	2.791	Contingent	left	0.875	276.005	274.101
276.753	2.808	NonContingent	left	1.783	279.546	278.536
280.347	2.808	NonContingent	right	1.005	283.137	281.352
283.74	2.809	NonContingent	right	1.483	286.527	285.223
287.284	2.809	Contingent	left	0.813	290.068	288.097
292.801	2.808	NonContingent	right	0.903	295.583	293.704
296.228	2.808	NonContingent	right	1.038	299.023	297.266
299.922	2.808	NonContingent	left	1.436	302.714	301.358
303.315	2.809	Contingent	right	1.297	306.104	304.612
306.859	2.809	NonContingent	right	1.543	309.645	308.402
310.253	2.808	NonContingent	left	1.065	313.034	311.318
313.83	2.808	Contingent	right	0.833	316.625	314.663
317.274	2.808	NonContingent	right	1.529	320.065	318.803
320.868	2.808	Contingent	right	0.917	323.656	321.785
324.161	2.808	Contingent	right	0.787	326.945	324.948
327.705	2.791	Contingent	right	1.77	330.485	329.475
331.282	2.808	Contingent	left	0.781	334.076	332.063
334.726	2.808	NonContingent	left	1.595	337.516	336.321
340.443	2.808	NonContingent	left	2.034	343.233	342.477
343.786	2.808	Contingent	left	0.989	346.572	344.775
347.33	2.808	NonContingent	left	1.278	350.113	348.608
350.723	2.792	Contingent	left	0.697	353.503	351.42
354.351	2.808	Contingent	left	0.672	357.144	355.023
357.744	2.809	Contingent	right	1.332	360.533	359.076
361.288	2.809	Contingent	right	0.75	364.074	362.038
364.682	2.808	Contingent	right	0.652	367.464	365.334
368.376	2.792	Contingent	right	0.762	371.155	369.138
371.803	2.808	Contingent	left	0.721	374.595	372.524
375.146	2.808	NonContingent	right	1.237	377.934	376.383
378.84	2.809	NonContingent	left	2.563	381.625	381.403
382.234	2.792	Contingent	right	1.027	385.015	383.261
387.901	2.808	NonContingent	left	1.269	390.681	389.17
391.227	2.809	Contingent	left	0.677	394.02	391.904
394.821	2.809	NonContingent	right	0.941	397.611	395.762
398.416	2.808	Contingent	right	0.798	401.202	399.214
401.759	2.808	NonContingent	right	0.815	404.541	402.574
405.403	2.792	NonContingent	left	0.996	408.182	406.399
408.78	2.808	Contingent	left	0.66	411.572	409.44
412.223	2.809	NonContingent	right	0.9	415.012	413.123
415.667	2.808	Contingent	left	1.167	418.452	416.834
419.311	2.809	Contingent	right	0.722	422.093	420.033
422.688	2.808	NonContingent	right	0.83	425.482	423.518
426.232	2.808	NonContingent	right	1.787	429.023	428.019
429.625	2.809	NonContingent	left	1.184	432.413	430.809
435.342	2.809	Contingent	right	0.726	438.13	436.068
438.936	2.809	NonContingent	right	1.393	441.721	440.329
442.38	2.808	NonContingent	right	1.634	445.161	444.014
445.706	2.809	Contingent	right	0.64	448.5	446.346
449.25	2.809	NonContingent	right	1.093	452.04	450.343
452.895	2.808	Contingent	right	0.935	455.681	453.83
456.238	2.808	NonContingent	left	1.932	459.02	458.17
459.782	2.791	Contingent	right	0.601	462.561	460.383
463.158	2.809	NonContingent	right	1.43	465.951	464.588
466.803	2.808	NonContingent	right	0.984	469.592	467.787
470.347	2.808	NonContingent	left	1.368	473.132	471.715
473.64	2.808	NonContingent	left	1.565	476.421	475.205
477.217	2.808	Contingent	left	0.701	480.012	477.918
482.884	2.808	Contingent	right	0.706	485.679	483.59
486.428	2.808	Contingent	left	0.751	489.219	487.179
489.721	2.808	Contingent	right	0.639	492.508	490.36
493.265	2.808	NonContingent	right	1.262	496.048	494.527
496.809	2.808	NonContingent	right	1.475	499.589	498.284
500.336	2.808	NonContingent	left	1.565	503.13	501.901
503.729	2.809	NonContingent	right	0.81	506.519	504.539
507.273	2.809	Contingent	left	0.796	510.06	508.069
510.667	2.808	Contingent	right	0.705	513.45	511.372
514.361	2.792	Contingent	right	0.81	517.141	515.171
517.688	2.808	NonContingent	right	1.689	520.48	519.377
521.332	2.808	Contingent	right	1.258	524.121	522.59
524.775	2.809	Contingent	left	0.899	527.561	525.674
530.342	2.808	NonContingent	right	0.88	533.128	531.222
