onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
394.776	2.808	NonContingent	right	1.369	397.56	396.145
398.32	2.808	Contingent	right	0.641	401.101	398.961
401.847	2.808	NonContingent	left	1.972	404.642	403.819
405.291	2.808	NonContingent	left	1.373	408.082	406.664
408.684	2.809	Contingent	left	0.559	411.472	409.243
412.328	2.809	NonContingent	right	1.165	415.113	413.493
415.722	2.808	Contingent	left	0.7	418.502	416.422
419.349	2.809	Contingent	left	1.154	422.143	420.503
422.693	2.808	NonContingent	right	1.019	425.482	423.712
426.136	2.809	NonContingent	left	0.719	428.922	426.855
429.831	2.808	NonContingent	right	2.014	432.613	431.845
435.447	2.809	Contingent	left	0.837	438.23	436.284
438.724	2.808	NonContingent	left	1.605	441.519	440.329
442.368	2.808	NonContingent	right	1.015	445.16	443.383
445.761	2.809	Contingent	left	1.051	448.549	446.812
449.305	2.809	NonContingent	left	2.195	452.09	451.5
452.699	2.808	Contingent	right	0.7	455.48	453.399
456.226	2.808	NonContingent	left	1.156	459.02	457.382
459.82	2.808	Contingent	right	0.632	462.611	460.452
463.364	2.808	NonContingent	left	2.304	466.151	465.668
466.757	2.809	NonContingent	left	1.982	469.541	468.739
470.201	2.792	NonContingent	left	1.215	472.981	471.416
473.628	2.808	NonContingent	left	1.13	476.421	474.758
477.322	2.808	Contingent	left	0.749	480.112	478.071
482.839	2.808	Contingent	left	0.795	485.629	483.634
486.433	2.808	Contingent	left	0.66	489.22	487.093
489.876	2.809	Contingent	left	1.091	492.66	490.967
493.22	2.791	NonContingent	left	2.092	495.999	495.312
496.747	2.808	NonContingent	left	1.041	499.539	497.788
500.291	2.808	NonContingent	left	0.837	503.08	501.128
503.885	2.808	NonContingent	left	1.67	506.671	505.555
507.328	2.809	Contingent	left	0.612	510.111	507.94
510.655	2.808	Contingent	left	0.617	513.45	511.272
514.199	2.808	Contingent	right	0.736	516.99	514.935
517.793	2.808	NonContingent	right	1.196	520.581	518.989
521.337	2.808	Contingent	left	0.828	524.121	522.165
524.68	2.792	Contingent	left	0.586	527.46	525.266
530.664	2.525	NonContingent	right	0.971	533.177	531.635
