"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
262.798	"Contingent"	"right"	0.598	2.808	265.59	263.396
266.392	"Contingent"	"right"	0.859	2.808	269.181	267.251
269.836	"NonContingent"	"right"	1.12	2.808	272.621	270.956
273.179	"Contingent"	"left"	1.65	2.792	275.96	274.829
276.706	"NonContingent"	"right"	1.812	2.809	279.5	278.518
280.15	"NonContingent"	"left"	1.304	2.808	282.94	281.454
283.794	"NonContingent"	"right"	1.286	2.809	286.581	285.08
287.338	"Contingent"	"left"	0.905	2.808	290.121	288.243
292.955	"NonContingent"	"right"	1.031	2.808	295.738	293.986
296.399	"NonContingent"	"right"	1.139	2.791	299.178	297.538
299.725	"NonContingent"	"right"	1.569	2.809	302.517	301.294
303.319	"Contingent"	"left"	1.172	2.809	306.108	304.491
306.763	"NonContingent"	"right"	0.741	2.808	309.548	307.504
310.357	"NonContingent"	"right"	2.171	2.809	313.139	312.528
313.734	"Contingent"	"right"	1.636	2.808	316.528	315.37
317.378	"NonContingent"	"right"	0.986	2.809	320.169	318.364
320.772	"Contingent"	"left"	0.68	2.808	323.559	321.452
324.165	"Contingent"	"left"	0.855	2.809	326.949	325.02
327.709	"Contingent"	"right"	0.752	2.792	330.489	328.461
331.136	"Contingent"	"left"	0.858	2.808	333.929	331.994
334.83	"NonContingent"	"left"	1.26	2.809	337.62	336.09
340.247	"NonContingent"	"right"	1.012	2.808	343.037	341.259
343.791	"Contingent"	"left"	0.809	2.808	346.577	344.6
347.385	"NonContingent"	"left"	0.813	2.808	350.168	348.198
350.828	"Contingent"	"left"	0.766	2.792	353.608	351.594
354.406	"Contingent"	"left"	1.593	2.808	357.199	355.999
357.749	"Contingent"	"left"	1.501	2.809	360.538	359.25
361.343	"Contingent"	"left"	0.889	2.809	364.129	362.232
364.887	"Contingent"	"left"	0.495	2.792	367.669	365.382
368.264	"Contingent"	"left"	0.912	2.808	371.059	369.176
371.658	"Contingent"	"left"	0.816	2.808	374.449	372.474
375.201	"NonContingent"	"left"	2.56	2.809	377.989	377.761
378.745	"NonContingent"	"right"	1.556	2.809	381.53	380.301
382.139	"Contingent"	"right"	1.361	2.808	384.92	383.5
387.956	"NonContingent"	"right"	1.203	2.809	390.738	389.159
391.233	"Contingent"	"left"	1.107	2.808	394.027	392.34
394.877	"NonContingent"	"right"	1.087	2.809	397.668	395.964
398.271	"Contingent"	"left"	1.496	2.808	401.057	399.767
401.815	"NonContingent"	"right"	0.988	2.808	404.598	402.803
405.208	"NonContingent"	"left"	2.409	2.792	407.988	407.617
408.836	"Contingent"	"left"	0.925	2.808	411.629	409.761
412.229	"NonContingent"	"right"	0.955	2.809	415.018	413.184
415.873	"Contingent"	"left"	0.869	2.809	418.659	416.742
419.267	"Contingent"	"left"	1.196	2.808	422.049	420.463
422.644	"NonContingent"	"right"	1.192	2.808	425.439	423.836
426.288	"NonContingent"	"left"	1.329	2.808	429.08	427.617
429.832	"NonContingent"	"right"	1.188	2.808	432.62	431.02
435.248	"Contingent"	"left"	2.09	2.809	438.036	437.338
438.892	"NonContingent"	"right"	0.719	2.809	441.677	439.611
442.336	"NonContingent"	"right"	1.209	2.792	445.117	443.545
445.763	"Contingent"	"left"	0.977	2.808	448.557	446.74
449.407	"NonContingent"	"right"	0.844	2.809	452.198	450.251
452.7	"Contingent"	"left"	2.113	2.809	455.487	454.813
456.244	"NonContingent"	"right"	0.997	2.809	459.027	457.241
459.889	"Contingent"	"left"	0.861	2.791	462.668	460.75
463.316	"NonContingent"	"right"	0.969	2.808	466.108	464.285
466.759	"NonContingent"	"right"	1.059	2.809	469.548	467.818
470.303	"NonContingent"	"left"	2.653	2.809	473.089	472.956
473.847	"NonContingent"	"right"	0.789	2.809	476.629	474.636
477.124	"Contingent"	"left"	1.264	2.808	479.918	478.388
482.908	"Contingent"	"left"	0.894	2.791	485.687	483.802
486.435	"Contingent"	"left"	0.816	2.808	489.227	487.251
489.828	"Contingent"	"left"	1.673	2.809	492.617	491.501
493.222	"NonContingent"	"right"	1.841	2.808	496.007	495.063
496.766	"NonContingent"	"right"	1.196	2.792	499.547	497.962
500.293	"NonContingent"	"right"	2.071	2.809	503.088	502.364
503.687	"NonContingent"	"right"	0.822	2.808	506.478	504.509
507.231	"Contingent"	"left"	0.934	2.808	510.018	508.165
510.875	"Contingent"	"left"	1.239	2.808	513.659	512.114
514.318	"Contingent"	"left"	1.176	2.792	517.099	515.494
517.846	"NonContingent"	"right"	0.708	2.808	520.639	518.554
521.139	"Contingent"	"left"	1.813	2.808	523.928	522.952
524.783	"Contingent"	"left"	0.75	2.809	527.569	525.533
530.45	"NonContingent"	"right"	1.131	2.809	533.236	531.581
