onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
273.165	2.808	Contingent	left	0.759	275.956	273.924
276.709	2.808	NonContingent	right	1.544	279.496	278.253
280.253	2.808	NonContingent	right	1.74	283.037	281.993
283.797	2.791	NonContingent	right	1.254	286.578	285.051
287.324	2.808	Contingent	right	0.863	290.118	288.187
292.941	2.808	NonContingent	right	1.61	295.734	294.551
296.334	2.809	NonContingent	right	1.08	299.124	297.414
299.728	2.808	NonContingent	left	1.648	302.514	301.376
303.271	2.809	Contingent	left	2.012	306.054	305.283
306.866	2.791	NonContingent	right	1.407	309.645	308.273
310.393	2.808	NonContingent	left	2.733	313.185	313.126
313.736	2.808	Contingent	left	1.361	316.524	315.097
317.28	2.808	NonContingent	right	1.639	320.065	318.919
320.673	2.792	Contingent	left	1.482	323.455	322.155
324.301	2.808	Contingent	left	1.388	327.096	325.689
327.744	2.809	Contingent	left	2.291	330.536	330.035
331.188	2.808	Contingent	right	1.751	333.976	332.939
334.782	2.808	NonContingent	right	2.013	337.567	336.795
340.349	2.808	NonContingent	left	1.819	343.133	342.168
343.943	2.791	Contingent	right	2.111	346.724	346.054
347.219	2.809	NonContingent	right	1.959	350.013	349.178
350.763	2.808	Contingent	right	1.727	353.553	352.49
354.357	2.808	Contingent	left	1.832	357.144	356.189
357.7	2.809	Contingent	right	2.542	360.483	360.242
361.345	2.791	Contingent	left	2.39	364.124	363.735
364.771	2.809	Contingent	left	2.174	367.564	366.945
368.366	2.808	Contingent	left	1.52	371.155	369.886
371.709	2.808	Contingent	right	1.08	374.494	372.789
375.353	2.808	NonContingent	right	1.621	378.135	376.974
378.68	2.808	NonContingent	right	1.552	381.474	380.232
382.123	2.809	Contingent	left	1.837	384.914	383.96
387.941	2.808	NonContingent	left	1.965	390.731	389.906
391.334	2.808	Contingent	left	1.209	394.121	392.543
394.778	2.808	NonContingent	right	1.61	397.561	396.388
398.221	2.792	Contingent	left	2.31	401.001	400.531
401.849	2.808	NonContingent	left	2.735	404.642	404.584
405.292	2.809	NonContingent	right	2.571	408.082	407.863
408.886	2.809	Contingent	left	1.413	411.673	410.299
412.179	2.809	NonContingent	right	1.744	414.962	413.923
415.707	2.808	Contingent	right	2.069	418.502	417.776
419.301	2.808	Contingent	right	2.018	422.093	421.319
422.694	2.809	NonContingent	right	1.025	425.482	423.719
426.238	2.808	NonContingent	right	1.08	429.023	427.318
429.782	2.808	NonContingent	left	1.894	432.564	431.676
435.399	2.791	Contingent	right	1.56	438.18	436.959
438.725	2.809	NonContingent	right	2.231	441.519	440.956
442.42	2.808	NonContingent	right	0.995	445.21	443.415
445.813	2.808	Contingent	right	2.128	448.6	447.941
449.257	2.808	NonContingent	left	2.25	452.04	451.507
452.7	2.792	Contingent	right	1.982	455.48	454.682
456.278	2.808	NonContingent	left	1.441	459.071	457.719
459.872	2.808	Contingent	right	1.184	462.662	461.056
463.215	2.808	NonContingent	right	2.476	466.001	465.691
466.809	2.808	NonContingent	right	1.005	469.592	467.814
470.253	2.791	NonContingent	right	1.43	473.032	471.683
473.679	2.809	NonContingent	left	1.964	476.472	475.643
477.324	2.808	Contingent	left	1.16	480.113	478.484
482.74	2.808	Contingent	NA	NA	485.528	NA
486.434	2.809	Contingent	left	0.828	489.219	487.262
489.878	2.808	Contingent	left	1.062	492.659	490.94
493.255	2.808	NonContingent	right	1.454	496.048	494.709
496.798	2.809	NonContingent	right	1.164	499.589	497.962
500.342	2.809	NonContingent	right	1.473	503.13	501.815
503.736	2.808	NonContingent	right	0.936	506.519	504.672
507.179	2.792	Contingent	right	1.677	509.959	508.856
510.857	2.808	Contingent	left	1.687	513.65	512.544
514.25	2.809	Contingent	right	1.146	517.04	515.396
517.844	2.809	NonContingent	left	1.96	520.631	519.804
521.288	2.808	Contingent	left	0.808	524.071	522.096
524.615	2.808	Contingent	right	0.82	527.41	525.435
530.449	2.791	NonContingent	right	1.385	533.228	531.834
