onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
368.318	2.808	Contingent	right	1.018	371.106	369.336
371.862	2.808	Contingent	left	1.066	374.646	372.928
375.305	2.809	NonContingent	left	2.386	378.086	377.691
378.832	2.809	NonContingent	left	2.773	381.626	381.605
382.226	2.808	Contingent	left	0.825	385.016	383.051
387.943	2.808	NonContingent	left	1.58	390.733	389.523
391.387	2.808	Contingent	left	2.483	394.173	393.87
394.73	2.808	NonContingent	right	1.782	397.512	396.512
398.257	2.808	Contingent	left	1.079	401.052	399.336
401.801	2.808	NonContingent	left	2.306	404.593	404.107
405.395	2.808	NonContingent	left	1.463	408.184	406.858
408.788	2.809	Contingent	left	1.029	411.574	409.817
412.182	2.808	NonContingent	left	1.249	414.964	413.431
415.709	2.809	Contingent	left	0.902	418.504	416.611
419.303	2.809	Contingent	left	0.771	422.095	420.074
422.847	2.809	NonContingent	NA	NA	425.635	NA
426.19	2.809	NonContingent	right	1.431	428.974	427.621
429.785	2.791	NonContingent	left	1.258	432.565	431.043
435.351	2.792	Contingent	left	0.994	438.132	436.345
438.778	2.808	NonContingent	left	1.983	441.572	440.761
442.372	2.808	NonContingent	left	1.294	445.163	443.666
445.916	2.808	Contingent	left	1.383	448.703	447.299
449.209	2.809	NonContingent	right	1.229	451.992	450.438
452.904	2.808	Contingent	left	0.934	455.683	453.838
456.23	2.809	NonContingent	right	1.537	459.022	457.767
459.774	2.808	Contingent	left	0.847	462.563	460.621
463.318	2.808	NonContingent	right	1.676	466.104	464.994
466.661	2.809	NonContingent	right	1.298	469.443	467.959
470.339	2.808	NonContingent	left	1.524	473.134	471.863
473.632	2.808	NonContingent	right	1.135	476.423	474.767
477.276	2.809	Contingent	left	1.114	480.064	478.39
482.843	2.808	Contingent	left	0.723	485.631	483.566
486.287	2.808	Contingent	left	1.86	489.071	488.147
489.881	2.808	Contingent	right	1.076	492.662	490.957
493.408	2.808	NonContingent	left	1.966	496.202	495.374
496.701	2.808	NonContingent	left	1.429	499.491	498.13
500.345	2.809	NonContingent	right	1.136	503.132	501.481
503.789	2.808	NonContingent	right	1.201	506.572	504.99
507.182	2.792	Contingent	left	0.959	509.962	508.141
510.709	2.809	Contingent	left	0.674	513.502	511.383
514.354	2.808	Contingent	left	0.802	517.143	515.156
517.647	2.808	NonContingent	left	2.09	520.432	519.737
521.341	2.809	Contingent	right	1.593	524.123	522.934
524.768	2.808	Contingent	left	1.342	527.563	526.11
530.335	2.808	NonContingent	right	2.049	533.13	532.384
