onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
183.188	1.789	Visual_Same	1	right	0.426	184.977	183.614
190.844	1.789	Auditory_Same	1	right	0.645	192.633	191.489
193.235	1.789	Auditory_Different	1	left	0.582	195.024	193.817
195.759	1.789	Auditory_Same	1	right	0.63	197.548	196.389
198.2	1.788	Auditory_Lure	1	left	0.87	199.988	199.07
200.841	1.789	Auditory_Lure	1	left	0.714	202.63	201.555
203.382	1.788	Auditory_Different	1	left	0.604	205.17	203.986
205.705	1.789	Auditory_Different	1	left	0.756	207.494	206.461
213.345	1.789	Visual_Different	1	left	0.476	215.134	213.821
215.769	1.788	Visual_Same	1	right	0.501	217.557	216.27
218.36	1.789	Visual_Lure	1	left	0.521	220.149	218.881
220.901	1.788	Visual_Same	1	right	0.455	222.689	221.356
223.291	1.789	Visual_Same	1	right	0.495	225.08	223.786
225.682	1.788	Visual_Lure	1	left	0.538	227.47	226.22
228.206	1.789	Visual_Lure	1	left	0.726	229.995	228.932
235.845	1.789	Auditory_Different	1	left	0.762	237.634	236.607
238.269	1.789	Auditory_Different	1	left	0.616	240.058	238.885
240.86	1.789	Auditory_Same	1	right	0.666	242.649	241.526
243.201	1.788	Auditory_Lure	1	left	0.556	244.989	243.757
245.892	1.789	Auditory_Different	1	left	0.568	247.681	246.46
253.381	1.789	Visual_Lure	1	left	0.403	255.17	253.784
255.772	1.788	Visual_Different	1	left	0.362	257.56	256.134
258.363	1.788	Visual_Same	1	right	0.35	260.151	258.713
260.904	1.788	Visual_Different	1	left	0.423	262.692	261.327
263.194	1.772	Visual_Different	0	right	0.445	264.966	263.639
265.768	1.789	Visual_Same	1	right	0.508	267.557	266.276
268.159	1.788	Visual_Same	1	right	0.507	269.947	268.666
275.832	1.788	Auditory_Same	1	right	0.66	277.62	276.492
278.373	1.788	Auditory_Same	1	right	0.722	280.161	279.095
280.763	1.789	Auditory_Different	1	left	0.735	282.552	281.498
283.204	1.788	Auditory_Lure	1	left	0.593	284.992	283.797
285.895	1.789	Auditory_Lure	1	left	1.045	287.684	286.94
288.269	1.788	Auditory_Same	1	right	0.623	290.057	288.892
295.791	1.789	Visual_Different	1	left	0.788	297.58	296.579
298.432	1.772	Visual_Different	1	left	0.782	300.204	299.214
300.806	1.789	Visual_Lure	1	left	0.95	302.595	301.756
303.347	1.789	Visual_Same	1	right	0.794	305.136	304.141
305.888	1.789	Visual_Same	1	right	0.777	307.677	306.665
308.178	1.789	Visual_Different	1	left	0.978	309.967	309.156
315.734	1.789	Auditory_Different	1	left	0.636	317.523	316.37
318.325	1.789	Auditory_Different	1	left	0.99	320.114	319.315
320.866	1.789	Auditory_Lure	1	left	0.923	322.655	321.789
323.407	1.789	Auditory_Different	1	left	0.794	325.196	324.201
325.731	1.788	Auditory_Same	1	right	0.819	327.519	326.55
333.387	1.789	Visual_Same	1	right	0.572	335.176	333.959
335.777	1.789	Visual_Different	1	left	0.574	337.566	336.351
338.318	1.789	Visual_Same	1	right	0.485	340.107	338.803
340.692	1.789	Visual_Lure	1	left	0.43	342.481	341.122
343.333	1.789	Visual_Lure	1	left	0.477	345.122	343.81
345.774	1.789	Visual_Different	1	left	0.354	347.563	346.128
348.365	1.789	Visual_Different	1	left	0.417	350.154	348.782
355.737	1.789	Auditory_Same	1	right	0.813	357.526	356.55
358.328	1.789	Auditory_Same	1	right	0.947	360.117	359.275
360.919	1.789	Auditory_Different	1	left	0.708	362.708	361.627
363.343	1.789	Auditory_Same	1	right	0.779	365.132	364.122
365.734	1.788	Auditory_Lure	1	left	0.756	367.522	366.49
373.289	1.789	Visual_Same	1	right	0.545	375.078	373.834
375.83	1.789	Visual_Lure	1	left	0.471	377.619	376.301
378.405	1.788	Visual_Same	1	right	0.417	380.193	378.822
380.695	1.789	Visual_Different	1	left	0.375	382.484	381.07
383.336	1.789	Visual_Different	1	left	0.395	385.125	383.731
385.727	1.788	Visual_Lure	1	left	0.452	387.515	386.179
393.383	1.788	Auditory_Different	1	left	0.513	395.171	393.896
395.924	1.788	Auditory_Different	1	left	0.549	397.712	396.473
398.314	1.789	Auditory_Lure	1	left	0.685	400.103	398.999
400.755	1.772	Auditory_Same	1	right	0.717	402.527	401.472
403.179	1.788	Auditory_Same	1	right	0.738	404.967	403.917
405.77	1.788	Auditory_Different	1	left	0.915	407.558	406.685
413.393	1.788	Visual_Different	1	left	0.358	415.181	413.751
415.917	1.788	Visual_Same	1	right	0.447	417.705	416.364
418.207	1.789	Visual_Different	1	left	0.396	419.996	418.603
420.798	1.789	Visual_Lure	1	left	0.571	422.587	421.369
423.239	1.788	Visual_Lure	0	right	0.393	425.027	423.632
425.78	1.772	Visual_Same	1	right	0.438	427.552	426.218
433.285	1.789	Auditory_Lure	1	left	0.901	435.074	434.186
435.876	1.789	Auditory_Lure	1	left	0.641	437.665	436.517
438.2	1.789	Auditory_Same	1	right	0.733	439.989	438.933
440.891	1.789	Auditory_Different	1	left	0.525	442.68	441.416
443.282	1.789	Auditory_Different	1	left	0.652	445.071	443.934
445.823	1.789	Auditory_Lure	1	left	0.892	447.612	446.715
453.429	1.789	Visual_Lure	1	left	0.396	455.218	453.825
455.719	1.789	Visual_Lure	1	left	0.467	457.508	456.186
458.36	1.789	Visual_Same	1	right	0.414	460.149	458.774
460.751	1.788	Visual_Lure	1	left	0.45	462.539	461.201
463.175	1.788	Visual_Different	1	left	0.776	464.963	463.951
470.931	1.789	Auditory_Lure	1	left	0.527	472.72	471.458
473.271	1.789	Auditory_Different	1	left	0.599	475.06	473.87
475.712	1.789	Auditory_Same	1	right	0.653	477.501	476.365
478.253	1.772	Auditory_Different	1	left	0.68	480.025	478.933
480.878	1.788	Auditory_Different	1	left	0.636	482.666	481.514
483.318	1.789	Auditory_Same	1	right	0.646	485.107	483.964
485.759	1.788	Auditory_Same	1	right	0.591	487.547	486.35
493.281	1.789	Visual_Lure	1	left	0.622	495.07	493.903
495.872	1.789	Visual_Same	1	right	0.403	497.661	496.275
498.413	1.789	Visual_Lure	1	left	0.654	500.202	499.067
500.787	1.789	Visual_Different	1	left	0.41	502.576	501.197
503.228	1.788	Visual_Different	1	left	0.397	505.016	503.625
505.769	1.788	Visual_Same	1	right	0.384	507.557	506.153
508.309	1.789	Visual_Same	1	right	0.383	510.098	508.692
515.732	1.788	Auditory_Lure	1	left	0.568	517.52	516.3
518.423	1.789	Auditory_Lure	1	left	0.709	520.212	519.132
520.864	1.788	Auditory_Same	1	right	0.685	522.652	521.549
523.288	1.788	Auditory_Lure	1	left	0.527	525.076	523.815
525.728	1.789	Auditory_Different	1	left	0.716	527.517	526.444
533.234	1.789	Visual_Same	0	left	0.445	535.023	533.679
535.925	1.789	Visual_Same	1	right	0.42	537.714	536.345
538.349	1.789	Visual_Lure	0	right	0.437	540.138	538.786
540.69	1.788	Visual_Different	1	left	0.487	542.478	541.177
543.281	1.788	Visual_Same	1	right	0.826	545.069	544.107
550.736	1.789	Auditory_Same	1	right	0.688	552.525	551.424
553.377	1.789	Auditory_Same	1	right	0.773	555.166	554.15
555.902	1.788	Auditory_Lure	1	left	0.744	557.69	556.646
558.242	1.789	Auditory_Different	1	left	0.787	560.031	559.029
560.783	1.789	Auditory_Same	1	right	0.716	562.572	561.499
568.289	1.788	Visual_Different	1	left	0.452	570.077	568.741
570.913	1.789	Visual_Lure	1	left	0.61	572.702	571.523
573.253	1.789	Visual_Different	1	left	0.518	575.042	573.771
575.895	1.788	Visual_Same	1	right	0.381	577.683	576.276
578.185	1.789	Visual_Same	1	right	0.587	579.974	578.772
580.809	1.789	Visual_Lure	1	left	0.456	582.598	581.265
583.25	1.789	Visual_Lure	1	left	0.774	585.039	584.024
590.739	1.772	Auditory_Lure	1	left	0.784	592.511	591.523
593.313	1.789	Auditory_Lure	1	left	0.87	595.102	594.183
595.854	1.789	Auditory_Different	1	left	0.794	597.643	596.648
598.195	1.788	Auditory_Same	1	right	0.627	599.983	598.822
600.886	1.789	Auditory_Lure	1	left	0.633	602.675	601.519
608.225	1.788	Visual_Same	0	left	0.443	610.013	608.668
610.816	1.788	Visual_Lure	1	left	0.811	612.604	611.627
613.357	1.788	Visual_Different	1	left	0.699	615.145	614.056
615.898	1.788	Visual_Lure	1	left	0.673	617.686	616.571
618.238	1.772	Visual_Lure	1	left	0.722	620.01	618.96
620.662	1.788	Visual_Different	1	left	0.449	622.45	621.111
623.353	1.789	Visual_Different	1	left	0.473	625.142	623.826
630.775	1.789	Auditory_Different	1	left	0.801	632.564	631.576
633.366	1.789	Auditory_Same	1	right	0.58	635.155	633.946
635.757	1.789	Auditory_Different	0	right	0.726	637.546	636.483
638.398	1.789	Auditory_Lure	1	left	0.864	640.187	639.262
640.671	1.789	Auditory_Lure	1	left	1.207	642.46	641.878
643.263	1.788	Auditory_Same	1	right	0.835	645.051	644.098
650.885	1.789	Visual_Lure	1	left	0.547	652.674	651.432
653.326	1.772	Visual_Different	1	left	0.594	655.098	653.92
655.75	1.789	Visual_Lure	1	left	0.584	657.539	656.334
658.391	1.789	Visual_Same	1	right	0.588	660.18	658.979
660.731	1.789	Visual_Same	1	right	0.593	662.52	661.324
663.172	1.789	Visual_Different	1	left	0.387	664.961	663.559
670.778	1.789	Auditory_Same	1	right	0.748	672.567	671.526
673.369	1.789	Auditory_Lure	1	left	0.567	675.158	673.936
675.709	1.789	Auditory_Same	1	right	0.726	677.498	676.435
678.284	1.789	Auditory_Different	1	left	0.579	680.073	678.863
680.875	1.789	Auditory_Different	1	left	0.715	682.664	681.59
683.215	1.789	Auditory_Lure	1	left	0.7	685.004	683.915
690.821	1.789	Visual_Same	1	right	0.64	692.61	691.461
693.362	1.789	Visual_Same	1	right	0.423	695.151	693.785
695.803	1.789	Visual_Different	1	left	0.396	697.592	696.199
698.394	1.789	Visual_Same	1	right	0.507	700.183	698.901
700.684	1.789	Visual_Lure	1	left	0.559	702.473	701.243
708.424	1.789	Auditory_Lure	1	left	0.897	710.213	709.321
710.814	1.789	Auditory_Same	1	right	0.634	712.603	711.448
713.355	1.789	Auditory_Lure	1	left	0.632	715.144	713.987
715.696	1.788	Auditory_Different	1	left	0.818	717.484	716.514
718.27	1.789	Auditory_Different	1	left	0.542	720.059	718.812
720.711	1.788	Auditory_Same	1	right	0.807	722.499	721.518
723.352	1.788	Auditory_Same	1	right	0.74	725.14	724.092
