onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
120.777	1.789	Auditory_Lure	1	left	1.5	122.566	122.277
123.318	1.789	Auditory_Lure	1	left	0.797	125.107	124.115
130.74	1.789	Visual_Lure	1	left	0.94	132.529	131.68
133.381	1.789	Visual_Same	1	right	0.721	135.17	134.102
135.922	1.789	Visual_Lure	1	left	0.574	137.711	136.496
138.346	1.789	Visual_Different	1	left	0.522	140.135	138.868
140.787	1.788	Visual_Different	1	left	0.795	142.575	141.582
143.227	1.789	Visual_Same	1	right	0.594	145.016	143.821
145.668	1.789	Visual_Same	1	right	0.579	147.457	146.247
153.441	1.789	Auditory_Same	1	right	0.951	155.23	154.392
155.781	1.789	Auditory_Same	1	right	0.82	157.57	156.601
158.322	1.789	Auditory_Different	1	left	1.015	160.111	159.337
160.696	1.789	Auditory_Same	1	right	0.945	162.485	161.641
163.237	1.789	Auditory_Lure	1	left	0.775	165.026	164.012
170.843	1.789	Visual_Different	1	left	0.48	172.632	171.323
173.233	1.789	Visual_Lure	1	left	0.599	175.022	173.832
175.758	1.788	Visual_Different	1	left	0.393	177.546	176.151
178.399	1.788	Visual_Same	1	right	0.536	180.187	178.935
180.839	1.789	Visual_Same	1	right	0.762	182.628	181.601
183.28	1.789	Visual_Lure	1	left	0.552	185.069	183.832
185.821	1.789	Visual_Lure	1	left	0.517	187.61	186.338
193.444	1.788	Auditory_Different	1	left	0.892	195.232	194.336
195.884	1.789	Auditory_Same	1	right	1	197.673	196.884
198.308	1.789	Auditory_Lure	1	left	0.871	200.097	199.179
200.699	1.788	Auditory_Same	1	right	0.905	202.487	201.604
203.34	1.788	Auditory_Same	1	right	1.2	205.128	204.54
205.881	1.788	Auditory_Lure	1	left	0.926	207.669	206.807
208.204	1.789	Auditory_Lure	1	left	0.843	209.993	209.047
215.743	1.789	Visual_Same	1	right	0.599	217.532	216.342
218.435	1.772	Visual_Same	1	right	0.55	220.207	218.985
220.758	1.789	Visual_Lure	1	left	0.619	222.547	221.377
223.4	1.788	Visual_Different	1	left	0.846	225.188	224.246
225.74	1.788	Visual_Same	1	right	0.852	227.528	226.592
233.446	1.789	Auditory_Different	1	left	0.795	235.235	234.241
235.87	1.789	Auditory_Different	1	left	0.828	237.659	236.698
238.21	1.789	Auditory_Same	1	right	0.961	239.999	239.171
240.751	1.789	Auditory_Lure	1	left	0.952	242.54	241.703
243.292	1.789	Auditory_Different	1	left	1.411	245.081	244.703
250.731	1.789	Visual_Lure	1	left	0.646	252.52	251.377
253.372	1.789	Visual_Lure	1	left	0.677	255.161	254.049
255.813	1.788	Visual_Same	0	left	1.127	257.601	256.94
258.404	1.788	Visual_Lure	1	left	0.639	260.192	259.043
260.844	1.789	Visual_Different	1	left	0.581	262.633	261.425
268.283	1.789	Auditory_Different	1	left	0.715	270.072	268.998
270.874	1.789	Auditory_Different	0	right	1.054	272.663	271.928
273.215	1.788	Auditory_Lure	1	left	1.023	275.003	274.238
275.806	1.788	Auditory_Different	1	left	0.94	277.594	276.746
278.38	1.789	Auditory_Same	1	right	0.926	280.169	279.306
285.785	1.789	Visual_Different	1	left	0.576	287.574	286.361
288.326	1.789	Visual_Same	1	right	0.681	290.115	289.007
290.717	1.788	Visual_Lure	1	left	0.64	292.505	291.357
293.308	1.772	Visual_Same	1	right	0.661	295.08	293.969
295.732	1.788	Visual_Same	1	right	0.562	297.52	296.294
298.373	1.789	Visual_Lure	1	left	0.685	300.162	299.058
300.814	1.788	Visual_Lure	1	left	0.709	302.602	301.523
308.386	1.789	Auditory_Different	1	left	0.703	310.175	309.089
310.777	1.788	Auditory_Different	1	left	0.639	312.565	311.416
313.217	1.789	Auditory_Lure	1	left	0.924	315.006	314.141
315.892	1.788	Auditory_Same	1	right	0.84	317.68	316.732
318.282	1.789	Auditory_Same	1	right	0.781	320.071	319.063
320.873	1.789	Auditory_Different	1	left	0.893	322.662	321.766
328.229	1.788	Visual_Lure	1	left	0.562	330.017	328.791
330.87	1.788	Visual_Different	1	left	0.597	332.658	331.467
333.411	1.788	Visual_Lure	1	left	0.427	335.199	333.838
335.701	1.789	Visual_Same	1	right	0.55	337.49	336.251
338.292	1.789	Visual_Same	1	right	0.693	340.081	338.985
340.716	1.788	Visual_Different	1	left	0.536	342.504	341.252
348.238	1.789	Auditory_Same	1	right	0.906	350.027	349.144
350.879	1.789	Auditory_Lure	1	left	0.747	352.668	351.626
353.303	1.789	Auditory_Same	1	right	0.931	355.092	354.234
355.744	1.789	Auditory_Different	1	left	0.686	357.533	356.43
358.185	1.788	Auditory_Different	1	left	0.669	359.973	358.854
360.725	1.789	Auditory_Lure	1	left	0.899	362.514	361.624
368.432	1.788	Visual_Same	1	right	0.692	370.22	369.124
370.722	1.789	Visual_Same	1	right	0.502	372.511	371.224
373.313	1.789	Visual_Different	1	left	0.423	375.102	373.736
375.854	1.789	Visual_Lure	1	left	0.44	377.643	376.294
378.228	1.788	Visual_Lure	1	left	0.495	380.016	378.723
380.819	1.788	Visual_Same	1	right	1.069	382.607	381.888
388.391	1.789	Auditory_Lure	1	left	0.76	390.18	389.151
390.815	1.789	Auditory_Lure	1	left	1.214	392.604	392.029
393.406	1.789	Auditory_Same	1	right	0.798	395.195	394.204
395.797	1.788	Auditory_Lure	1	left	0.653	397.585	396.45
398.388	1.788	Auditory_Different	1	left	0.989	400.176	399.377
405.927	1.788	Visual_Different	0	NA	NA	407.715	NA
408.217	1.789	Visual_Different	1	left	0.491	410.006	408.708
410.808	1.789	Visual_Same	0	left	0.376	412.597	411.184
413.249	1.788	Visual_Lure	1	left	0.439	415.037	413.688
415.79	1.788	Visual_Different	1	left	0.802	417.578	416.592
423.278	1.789	Auditory_Same	1	right	0.88	425.067	424.158
425.87	1.788	Auditory_Same	1	right	0.781	427.658	426.651
428.21	1.789	Auditory_Different	1	left	0.82	429.999	429.03
430.851	1.789	Auditory_Lure	0	right	0.88	432.64	431.731
433.175	1.788	Auditory_Lure	1	left	0.927	434.963	434.102
435.766	1.788	Auditory_Same	0	left	1.476	437.554	437.242
443.388	1.789	Visual_Same	1	right	0.628	445.177	444.016
445.762	1.789	Visual_Lure	1	left	0.616	447.551	446.378
448.203	1.788	Visual_Different	1	left	0.478	449.991	448.681
450.894	1.789	Visual_Lure	1	left	0.362	452.683	451.256
453.335	1.788	Visual_Lure	1	left	0.417	455.123	453.752
455.725	1.789	Visual_Different	1	left	0.486	457.514	456.211
458.149	1.789	Visual_Different	1	left	0.411	459.938	458.56
465.939	1.789	Auditory_Different	1	left	0.887	467.728	466.826
468.263	1.788	Auditory_Same	0	left	0.602	470.051	468.865
470.904	1.788	Auditory_Different	1	left	0.836	472.692	471.74
473.244	1.789	Auditory_Lure	1	left	1.133	475.033	474.377
475.785	1.789	Auditory_Lure	1	left	1.05	477.574	476.835
478.326	1.789	Auditory_Same	1	right	0.819	480.115	479.145
485.832	1.788	Visual_Different	1	left	0.548	487.62	486.38
488.423	1.788	Visual_Different	1	left	0.441	490.211	488.864
490.763	1.789	Visual_Lure	1	left	0.553	492.552	491.316
493.187	1.789	Visual_Different	1	left	0.494	494.976	493.681
495.828	1.789	Visual_Same	1	right	0.428	497.617	496.256
503.233	1.789	Auditory_Same	1	right	1.144	505.022	504.377
505.774	1.789	Auditory_Different	0	right	0.946	507.563	506.72
508.349	1.788	Auditory_Same	1	right	0.896	510.137	509.245
510.689	1.789	Auditory_Lure	1	left	1.321	512.478	512.01
513.38	1.789	Auditory_Lure	1	left	0.705	515.169	514.085
515.771	1.788	Auditory_Different	1	left	0.703	517.559	516.474
518.211	1.789	Auditory_Different	1	left	0.959	520	519.17
525.834	1.789	Visual_Lure	1	left	0.583	527.623	526.417
528.425	1.789	Visual_Lure	1	left	0.494	530.214	528.919
530.849	1.789	Visual_Different	1	left	0.446	532.638	531.295
533.29	1.788	Visual_Same	1	right	0.51	535.078	533.8
535.881	1.788	Visual_Lure	1	left	0.507	537.669	536.388
543.336	1.789	Auditory_Lure	1	left	0.916	545.125	544.252
545.877	1.789	Auditory_Same	1	right	0.83	547.666	546.707
548.401	1.789	Auditory_Lure	1	left	0.727	550.19	549.128
550.692	1.788	Auditory_Different	1	left	1.472	552.48	552.164
553.283	1.788	Auditory_Different	1	left	0.812	555.071	554.095
555.874	1.788	Auditory_Same	1	right	0.795	557.662	556.669
558.298	1.788	Auditory_Same	1	right	0.738	560.086	559.036
565.736	1.789	Visual_Lure	1	left	0.551	567.525	566.287
568.261	1.788	Visual_Different	1	left	0.524	570.049	568.785
570.701	1.789	Visual_Same	1	right	0.7	572.49	571.401
573.393	1.788	Visual_Different	1	left	0.49	575.181	573.883
575.733	1.789	Visual_Different	1	left	0.492	577.522	576.225
578.324	1.772	Visual_Same	1	right	0.587	580.096	578.911
580.748	1.788	Visual_Same	1	right	0.803	582.536	581.551
588.287	1.789	Auditory_Lure	1	left	0.946	590.076	589.233
590.711	1.788	Auditory_Lure	1	left	0.908	592.499	591.619
593.252	1.788	Auditory_Different	1	left	1.096	595.04	594.348
595.843	1.788	Auditory_Same	1	right	0.858	597.631	596.701
598.384	1.788	Auditory_Lure	1	left	0.73	600.172	599.114
605.923	1.788	Visual_Different	1	left	0.636	607.711	606.559
608.213	1.789	Visual_Same	1	right	0.538	610.002	608.751
610.804	1.789	Visual_Different	1	left	0.562	612.593	611.366
613.245	1.788	Visual_Lure	1	left	0.604	615.033	613.849
615.836	1.788	Visual_Lure	1	left	0.584	617.624	616.42
618.159	1.789	Visual_Same	1	right	0.869	619.948	619.028
625.732	1.788	Auditory_Lure	1	left	0.777	627.52	626.509
628.323	1.789	Auditory_Different	1	left	0.774	630.112	629.097
630.697	1.788	Auditory_Same	1	right	1.143	632.485	631.84
633.238	1.788	Auditory_Different	1	left	0.753	635.026	633.991
635.879	1.788	Auditory_Different	1	left	0.93	637.667	636.809
638.269	1.789	Auditory_Same	0	left	1.041	640.058	639.31
640.81	1.789	Auditory_Same	1	right	1.45	642.599	642.26
648.433	1.788	Visual_Same	1	right	0.659	650.221	649.092
650.873	1.789	Visual_Lure	1	left	0.591	652.662	651.464
653.247	1.789	Visual_Same	1	right	0.95	655.036	654.197
655.788	1.789	Visual_Different	1	left	0.742	657.577	656.53
658.379	1.789	Visual_Different	1	left	0.552	660.168	658.931
660.82	1.788	Visual_Lure	1	left	0.574	662.608	661.394
668.325	1.789	Auditory_Same	1	right	0.867	670.114	669.192
670.916	1.789	Auditory_Lure	1	left	1.137	672.705	672.053
673.257	1.788	Auditory_Different	1	left	0.765	675.045	674.022
675.681	1.788	Auditory_Lure	1	left	0.687	677.469	676.368
678.322	1.789	Auditory_Lure	1	left	0.89	680.111	679.212
680.762	1.789	Auditory_Different	1	left	1.341	682.551	682.103
683.203	1.789	Auditory_Different	1	left	0.853	684.992	684.056
690.826	1.788	Visual_Different	1	left	0.718	692.614	691.544
693.266	1.789	Visual_Different	1	left	0.546	695.055	693.812
695.707	1.789	Visual_Lure	1	left	0.659	697.496	696.366
698.332	1.788	Visual_Same	1	right	0.429	700.12	698.761
700.722	1.789	Visual_Same	1	right	0.498	702.511	701.22
703.363	1.789	Visual_Different	1	left	0.564	705.152	703.927
710.919	1.789	Auditory_Lure	1	left	0.884	712.708	711.803
713.209	1.789	Auditory_Lure	1	left	0.951	714.998	714.16
715.85	1.789	Auditory_Same	1	right	0.838	717.639	716.688
718.191	1.788	Auditory_Different	1	left	0.728	719.979	718.919
720.832	1.789	Auditory_Different	1	left	0.964	722.621	721.796
723.256	1.788	Auditory_Lure	1	left	1.105	725.044	724.361
