"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
178.216	"Contingent"	"right"	1.01	2.809	181.007	179.226
181.76	"NonContingent"	"right"	1.45	2.809	184.548	183.21
185.204	"Contingent"	"left"	1.904	2.808	187.988	187.108
188.798	"Contingent"	"right"	1.654	2.791	191.579	190.452
192.124	"NonContingent"	"left"	1.39	2.809	194.918	193.514
197.841	"Contingent"	"right"	1.237	2.809	200.636	199.078
201.285	"NonContingent"	"left"	2.185	2.808	204.076	203.47
204.729	"NonContingent"	"right"	1.001	2.808	207.516	205.73
208.423	"NonContingent"	"right"	1.144	2.808	211.207	209.567
211.867	"NonContingent"	"right"	1.283	2.791	214.647	213.15
215.293	"NonContingent"	"right"	1.453	2.809	218.087	216.746
218.888	"NonContingent"	"right"	2.534	2.808	221.678	221.422
222.181	"NonContingent"	"right"	1.537	2.808	224.967	223.718
225.825	"NonContingent"	"left"	1.723	2.808	228.608	227.548
229.202	"Contingent"	"left"	2.334	2.808	231.997	231.536
232.645	"Contingent"	"left"	1.427	2.809	235.437	234.072
236.239	"Contingent"	"right"	0.947	2.809	239.028	237.186
239.833	"Contingent"	"right"	1.91	2.809	242.619	241.743
245.4	"NonContingent"	"right"	1.893	2.808	248.185	247.293
248.793	"NonContingent"	"right"	1.405	2.792	251.574	250.198
252.421	"Contingent"	"left"	1.155	2.808	255.215	253.576
255.714	"NonContingent"	"right"	0.983	2.808	258.504	256.697
259.308	"NonContingent"	"right"	1.005	2.808	262.095	260.313
262.902	"Contingent"	"left"	1.111	2.808	265.686	264.013
266.195	"Contingent"	"left"	1.942	2.792	268.975	268.137
269.722	"NonContingent"	"right"	2.119	2.809	272.515	271.841
273.316	"Contingent"	"left"	1.964	2.809	276.106	275.28
276.76	"NonContingent"	"right"	1.32	2.808	279.546	278.08
280.354	"NonContingent"	"right"	1.423	2.808	283.137	281.777
283.748	"NonContingent"	"right"	1.376	2.791	286.527	285.124
287.174	"Contingent"	"right"	1.72	2.809	289.967	288.894
292.741	"NonContingent"	"right"	1.578	2.808	295.533	294.319
296.285	"NonContingent"	"right"	1.039	2.808	299.073	297.324
299.829	"NonContingent"	"right"	2.163	2.808	302.614	301.992
303.373	"Contingent"	"right"	2.351	2.808	306.155	305.724
306.9	"NonContingent"	NA	NA	2.808	309.695	NA
310.293	"NonContingent"	"left"	1.749	2.809	313.085	312.042
313.887	"Contingent"	"left"	1.083	2.809	316.676	314.97
317.331	"NonContingent"	"right"	1.323	2.808	320.116	318.654
320.725	"Contingent"	"left"	2.42	2.791	323.505	323.145
324.151	"Contingent"	"left"	1.036	2.809	326.945	325.187
327.846	"Contingent"	"left"	1.023	2.808	330.636	328.869
331.139	"Contingent"	"left"	2.613	2.808	333.925	333.752
334.733	"NonContingent"	"right"	2.164	2.808	337.516	336.897
340.45	"NonContingent"	"right"	1.233	2.808	343.232	341.683
343.827	"Contingent"	"left"	0.89	2.808	346.622	344.717
347.371	"NonContingent"	"left"	2.039	2.808	350.163	349.41
350.764	"Contingent"	"right"	1.192	2.808	353.552	351.956
354.208	"Contingent"	"left"	2.36	2.808	356.992	356.568
357.902	"Contingent"	"left"	0.869	2.792	360.683	358.771
361.229	"Contingent"	"left"	0.91	2.808	364.022	362.139
364.772	"Contingent"	"left"	0.983	2.809	367.563	365.755
368.316	"Contingent"	"left"	1.117	2.809	371.104	369.433
371.66	"Contingent"	"left"	1.629	2.808	374.443	373.289
375.254	"NonContingent"	"left"	1.981	2.791	378.034	377.235
378.831	"NonContingent"	"right"	1.15	2.808	381.625	379.981
382.174	"Contingent"	"left"	1.738	2.809	384.964	383.912
387.741	"NonContingent"	"right"	1.689	2.808	390.53	389.43
391.285	"Contingent"	"left"	1.627	2.808	394.07	392.912
394.929	"NonContingent"	"right"	1.261	2.808	397.711	396.19
398.356	"Contingent"	"left"	0.92	2.808	401.151	399.276
401.8	"NonContingent"	"right"	1.446	2.808	404.591	403.246
405.394	"NonContingent"	"left"	1.965	2.808	408.182	407.359
408.787	"Contingent"	"left"	1.892	2.808	411.572	410.679
412.331	"NonContingent"	"right"	1.058	2.808	415.113	413.389
415.708	"Contingent"	"left"	1.269	2.808	418.502	416.977
419.151	"Contingent"	"left"	1.497	2.809	421.942	420.648
422.846	"NonContingent"	"right"	1.109	2.808	425.633	423.955
426.239	"NonContingent"	"right"	0.985	2.808	429.023	427.224
429.683	"NonContingent"	"right"	1.007	2.791	432.463	430.69
435.35	"Contingent"	"left"	1.528	2.791	438.13	436.878
438.726	"NonContingent"	"right"	1.011	2.809	441.52	439.737
442.27	"NonContingent"	"left"	1.713	2.809	445.06	443.983
445.914	"Contingent"	"left"	1.964	2.809	448.701	447.878
449.358	"NonContingent"	"right"	1.113	2.808	452.141	450.471
452.802	"Contingent"	"left"	0.825	2.791	455.581	453.627
456.329	"NonContingent"	"left"	1.373	2.808	459.122	457.702
459.672	"Contingent"	"left"	0.9	2.809	462.461	460.572
463.366	"NonContingent"	"right"	1.746	2.809	466.152	465.112
466.71	"NonContingent"	"right"	0.955	2.791	469.491	467.665
470.287	"NonContingent"	"right"	2.015	2.808	473.082	472.302
473.681	"NonContingent"	"right"	2.11	2.808	476.471	475.791
477.325	"Contingent"	"left"	2.099	2.808	480.112	479.424
482.891	"Contingent"	"left"	1.24	2.809	485.679	484.131
486.335	"Contingent"	"left"	1.403	2.808	489.119	487.738
489.779	"Contingent"	"left"	1.148	2.791	492.559	490.927
493.205	"NonContingent"	"right"	1.13	2.809	495.999	494.335
496.9	"NonContingent"	"left"	2.558	2.808	499.69	499.458
500.193	"NonContingent"	"right"	2.34	2.808	502.979	502.533
503.737	"NonContingent"	"left"	1.42	2.808	506.519	505.157
507.281	"Contingent"	"left"	0.816	2.791	510.06	508.097
510.858	"Contingent"	"left"	1.183	2.808	513.651	512.041
514.302	"Contingent"	"left"	0.783	2.808	517.091	515.085
517.645	"NonContingent"	"right"	1.401	2.808	520.43	519.046
521.339	"Contingent"	"left"	0.942	2.792	524.121	522.281
524.766	"Contingent"	"left"	1.122	2.809	527.561	525.888
530.383	"NonContingent"	"right"	1.034	2.808	533.177	531.417
