"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
164.364	"NonContingent"	"left"	1.301	2.809	167.15	165.665
167.808	"NonContingent"	"right"	1.073	2.808	170.59	168.881
171.402	"NonContingent"	"left"	2.362	2.792	174.181	173.764
174.829	"NonContingent"	"right"	1.877	2.808	177.621	176.706
178.172	"Contingent"	"left"	0.89	2.808	180.96	179.062
181.716	"NonContingent"	"right"	1.384	2.808	184.5	183.1
185.16	"Contingent"	"left"	0.919	2.791	187.94	186.079
188.787	"Contingent"	"left"	0.89	2.809	191.581	189.677
192.231	"NonContingent"	"left"	1.401	2.808	195.021	193.632
197.898	"Contingent"	"left"	1.225	2.808	200.688	199.123
201.241	"NonContingent"	"right"	1.493	2.808	204.027	202.734
204.835	"NonContingent"	"right"	1.797	2.808	207.618	206.632
208.429	"NonContingent"	"right"	1.406	2.792	211.209	209.835
211.756	"NonContingent"	"right"	1.275	2.808	214.548	213.031
215.3	"NonContingent"	"right"	1.65	2.808	218.089	216.95
218.693	"NonContingent"	"left"	1.51	2.808	221.479	220.203
222.237	"NonContingent"	"left"	1.529	2.808	225.019	223.766
225.814	"NonContingent"	"right"	2.324	2.809	228.61	228.138
229.358	"Contingent"	"left"	1.536	2.809	232.15	230.894
232.651	"Contingent"	"left"	0.999	2.809	235.439	233.65
236.246	"Contingent"	"left"	1.001	2.808	239.03	237.247
239.689	"Contingent"	"left"	0.993	2.792	242.47	240.682
245.356	"NonContingent"	"right"	0.995	2.792	248.136	246.351
248.883	"NonContingent"	"right"	1.142	2.809	251.677	250.025
252.277	"Contingent"	"left"	1.328	2.808	255.066	253.605
255.72	"NonContingent"	"right"	2.173	2.809	258.506	257.893
259.415	"NonContingent"	"left"	1.087	2.808	262.197	260.502
262.791	"Contingent"	"left"	0.808	2.809	265.587	263.599
266.185	"Contingent"	"left"	1.051	2.808	268.977	267.236
269.729	"NonContingent"	"left"	1.383	2.808	272.517	271.112
273.323	"Contingent"	"left"	1.038	2.808	276.108	274.361
276.867	"NonContingent"	"left"	1.323	2.808	279.648	278.19
280.143	"NonContingent"	"right"	2.244	2.809	282.937	282.387
283.737	"NonContingent"	"right"	1.087	2.809	286.528	284.824
287.331	"Contingent"	"left"	1.149	2.809	290.119	288.48
292.848	"NonContingent"	"right"	2.149	2.808	295.636	294.997
296.392	"NonContingent"	"right"	1.258	2.808	299.177	297.65
299.785	"NonContingent"	"left"	1.391	2.792	302.566	301.176
303.413	"Contingent"	"left"	1.062	2.808	306.207	304.475
306.706	"NonContingent"	"right"	1.536	2.808	309.496	308.242
310.35	"NonContingent"	"right"	1.507	2.809	313.137	311.857
313.693	"Contingent"	"left"	0.762	2.809	316.476	314.455
317.221	"NonContingent"	"left"	1.522	2.808	320.016	318.743
320.765	"Contingent"	"left"	0.925	2.808	323.557	321.69
324.359	"Contingent"	"left"	0.785	2.808	327.148	325.144
327.652	"Contingent"	"left"	1.14	2.808	330.437	328.792
331.346	"Contingent"	"left"	0.976	2.792	334.128	332.322
334.723	"NonContingent"	"left"	2.621	2.808	337.518	337.344
340.34	"NonContingent"	"left"	1.045	2.808	343.135	341.385
343.783	"Contingent"	"left"	0.931	2.809	346.575	344.714
347.428	"NonContingent"	"left"	1.329	2.808	350.216	348.757
350.871	"Contingent"	"left"	1.374	2.809	353.656	352.245
354.214	"Contingent"	"left"	1.009	2.792	356.995	355.223
357.892	"Contingent"	"left"	0.779	2.809	360.686	358.671
361.286	"Contingent"	"left"	0.746	2.808	364.076	362.032
364.829	"Contingent"	"left"	0.898	2.809	367.617	365.727
368.173	"Contingent"	"left"	0.813	2.808	370.956	368.986
371.717	"Contingent"	"left"	0.863	2.791	374.496	372.58
375.344	"NonContingent"	"left"	1.09	2.809	378.137	376.434
378.738	"NonContingent"	"right"	1.675	2.808	381.527	380.413
382.181	"Contingent"	"left"	1.114	2.809	384.967	383.295
387.898	"NonContingent"	"left"	2.368	2.809	390.684	390.266
391.342	"Contingent"	"left"	0.886	2.808	394.124	392.228
394.719	"NonContingent"	"right"	1.48	2.808	397.514	396.199
398.263	"Contingent"	"left"	0.844	2.808	401.054	399.107
401.907	"NonContingent"	"left"	1.195	2.808	404.695	403.102
405.351	"NonContingent"	"left"	1.264	2.808	408.135	406.615
408.794	"Contingent"	"left"	0.772	2.792	411.575	409.566
412.371	"NonContingent"	"left"	2.257	2.809	415.166	414.628
415.665	"Contingent"	"left"	0.747	2.808	418.455	416.412
419.209	"Contingent"	"left"	0.824	2.808	421.995	420.033
422.752	"NonContingent"	"right"	1.018	2.809	425.536	423.77
426.196	"NonContingent"	"right"	1.149	2.808	428.976	427.345
429.824	"NonContingent"	"left"	1.018	2.808	432.617	430.842
435.24	"Contingent"	"left"	0.906	2.808	438.032	436.146
438.934	"NonContingent"	"right"	1.154	2.809	441.723	440.088
442.328	"NonContingent"	"left"	1.543	2.808	445.113	443.871
445.771	"Contingent"	"left"	0.75	2.809	448.553	446.521
449.349	"NonContingent"	"left"	1.786	2.808	452.144	451.135
452.892	"Contingent"	"left"	0.819	2.809	455.684	453.711
456.336	"NonContingent"	"left"	1.112	2.808	459.124	457.448
459.78	"Contingent"	"left"	0.826	2.808	462.564	460.606
463.173	"NonContingent"	"right"	1.115	2.792	465.954	464.288
466.7	"NonContingent"	"right"	1.036	2.809	469.494	467.736
470.144	"NonContingent"	"left"	1.245	2.808	472.934	471.389
473.688	"NonContingent"	"left"	1.083	2.808	476.474	474.771
477.332	"Contingent"	"left"	1.191	2.809	480.115	478.523
482.949	"Contingent"	"left"	0.735	2.808	485.732	483.684
486.342	"Contingent"	"left"	0.8	2.792	489.122	487.142
489.87	"Contingent"	"left"	0.828	2.808	492.663	490.698
493.263	"NonContingent"	"left"	1.852	2.808	496.052	495.115
496.707	"NonContingent"	"left"	1.098	2.808	499.492	497.805
500.301	"NonContingent"	"left"	1.146	2.808	503.083	501.447
503.677	"NonContingent"	"right"	1.125	2.809	506.473	504.802
507.322	"Contingent"	"left"	0.777	2.808	510.114	508.099
510.715	"Contingent"	"left"	0.743	2.808	513.503	511.458
514.359	"Contingent"	"left"	0.758	2.809	517.144	515.117
517.753	"NonContingent"	"left"	2.268	2.791	520.534	520.021
521.33	"Contingent"	"left"	0.984	2.809	524.125	522.314
524.623	"Contingent"	"left"	0.854	2.809	527.414	525.477
530.424	"NonContingent"	"right"	1.287	2.624	533.029	531.711
