"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
273.278	"Contingent"	"right"	1.029	2.791	276.058	274.307
276.705	"NonContingent"	"right"	2.594	2.808	279.498	279.299
280.248	"NonContingent"	"right"	1.901	2.809	283.039	282.149
283.692	"NonContingent"	"right"	1.443	2.808	286.479	285.135
287.336	"Contingent"	"left"	1.051	2.809	290.12	288.387
292.903	"NonContingent"	"left"	2.224	2.808	295.686	295.127
296.23	"NonContingent"	"right"	1.877	2.808	299.025	298.107
299.924	"NonContingent"	"left"	2.428	2.808	302.716	302.352
303.267	"Contingent"	"right"	1.954	2.809	306.055	305.221
306.811	"NonContingent"	"right"	1.508	2.809	309.596	308.319
310.255	"NonContingent"	"left"	2.532	2.791	313.036	312.787
313.882	"Contingent"	"left"	2.037	2.809	316.677	315.919
317.326	"NonContingent"	"left"	2.093	2.808	320.117	319.419
320.669	"Contingent"	"right"	1.43	2.809	323.456	322.099
324.263	"Contingent"	"left"	1.374	2.809	327.047	325.637
327.657	"Contingent"	"left"	2.56	2.792	330.437	330.217
331.335	"Contingent"	"left"	0.927	2.808	334.128	332.262
334.728	"NonContingent"	"left"	2.215	2.808	337.518	336.943
340.244	"NonContingent"	"right"	1.694	2.809	343.034	341.938
343.839	"Contingent"	"left"	0.883	2.808	346.625	344.722
347.383	"NonContingent"	"left"	2.568	2.808	350.166	349.951
350.926	"Contingent"	"left"	0.87	2.792	353.706	351.796
354.253	"Contingent"	"right"	1.199	2.808	357.045	355.452
357.847	"Contingent"	"left"	2.056	2.809	360.636	359.903
361.241	"Contingent"	"left"	0.94	2.808	364.025	362.181
364.785	"Contingent"	"left"	0.784	2.808	367.566	365.569
368.161	"Contingent"	"left"	2.207	2.809	370.956	370.368
371.856	"Contingent"	"left"	0.902	2.808	374.647	372.758
375.249	"NonContingent"	"right"	2.111	2.809	378.037	377.36
378.843	"NonContingent"	"right"	1.9	2.809	381.628	380.743
382.136	"Contingent"	"right"	1.796	2.792	384.917	383.932
387.803	"NonContingent"	"right"	2.308	2.792	390.583	390.111
391.331	"Contingent"	"right"	0.998	2.808	394.124	392.329
394.724	"NonContingent"	"right"	1.56	2.809	397.514	396.284
398.418	"Contingent"	"left"	1.456	2.809	401.205	399.874
401.862	"NonContingent"	"left"	2.43	2.809	404.645	404.292
405.239	"NonContingent"	"right"	1.435	2.808	408.034	406.674
408.883	"Contingent"	"right"	1.014	2.809	411.675	409.897
412.176	"NonContingent"	"right"	1.648	2.809	414.964	413.824
415.77	"Contingent"	"left"	0.866	2.809	418.555	416.636
419.314	"Contingent"	"right"	1.454	2.792	422.096	420.768
422.741	"NonContingent"	"left"	2.04	2.809	425.536	424.781
426.135	"NonContingent"	"left"	2.308	2.808	428.926	428.443
429.829	"NonContingent"	"right"	1.941	2.808	432.617	431.77
435.412	"Contingent"	"right"	0.936	2.742	438.133	436.348
438.789	"NonContingent"	"left"	1.529	2.809	441.573	440.318
442.433	"NonContingent"	"right"	2.386	2.792	445.214	444.819
445.71	"Contingent"	"right"	0.985	2.808	448.503	446.695
449.354	"NonContingent"	"right"	1.857	2.809	452.144	451.211
452.748	"Contingent"	"left"	1.64	2.808	455.533	454.388
456.191	"NonContingent"	"left"	2.759	2.809	458.973	458.95
459.769	"Contingent"	"left"	0.963	2.808	462.564	460.732
463.313	"NonContingent"	"left"	1.74	2.808	466.105	465.053
466.856	"NonContingent"	"right"	1.693	2.809	469.645	468.549
470.25	"NonContingent"	"right"	1.74	2.808	473.035	471.99
473.844	"NonContingent"	"right"	1.419	2.808	476.626	475.263
477.171	"Contingent"	"right"	1.005	2.808	479.965	478.176
482.787	"Contingent"	"right"	2.174	2.809	485.581	484.961
486.432	"Contingent"	"right"	0.895	2.808	489.222	487.327
489.725	"Contingent"	"left"	1.218	2.808	492.511	490.943
493.369	"NonContingent"	"right"	1.339	2.808	496.152	494.708
496.813	"NonContingent"	"right"	1.482	2.791	499.592	498.295
500.39	"NonContingent"	"left"	2.531	2.808	503.183	502.921
503.733	"NonContingent"	"left"	2.308	2.809	506.522	506.041
507.277	"Contingent"	"left"	0.961	2.809	510.063	508.238
510.821	"Contingent"	"right"	1.934	2.809	513.604	512.755
514.148	"Contingent"	"left"	1.595	2.808	516.943	515.743
517.742	"NonContingent"	NA	NA	2.808	520.534	NA
521.135	"Contingent"	"left"	1.127	2.809	523.924	522.262
524.679	"Contingent"	"left"	0.823	2.809	527.464	525.502
530.296	"NonContingent"	"right"	1.792	2.809	533.081	532.088
