onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
488.326	1.789	Visual_Same	1	right	0.947	490.115	489.273
490.867	1.789	Visual_Same	1	right	0.813	492.656	491.68
493.408	1.789	Visual_Lure	1	left	0.81	495.197	494.218
495.799	1.788	Visual_Different	1	left	0.974	497.587	496.773
498.189	1.789	Visual_Same	1	right	0.976	499.978	499.165
505.778	1.789	Auditory_Same	1	right	1.109	507.567	506.887
508.319	1.789	Auditory_Different	1	left	0.901	510.108	509.22
510.71	1.788	Auditory_Same	1	right	0.916	512.498	511.626
513.351	1.789	Auditory_Lure	1	left	1.311	515.14	514.662
515.875	1.789	Auditory_Lure	1	left	1.126	517.664	517.001
518.215	1.789	Auditory_Different	1	left	1.114	520.004	519.329
520.857	1.788	Auditory_Different	1	left	1.059	522.645	521.916
528.379	1.789	Visual_Different	1	left	0.787	530.168	529.166
530.77	1.788	Visual_Lure	1	left	0.955	532.558	531.725
533.411	1.789	Visual_Different	1	left	0.784	535.2	534.195
535.801	1.789	Visual_Same	1	right	0.83	537.59	536.631
538.326	1.788	Visual_Same	1	right	0.774	540.114	539.1
540.666	1.789	Visual_Lure	1	left	0.741	542.455	541.407
543.207	1.788	Visual_Lure	1	left	0.81	544.995	544.017
550.729	1.789	Auditory_Same	1	right	0.839	552.518	551.568
553.37	1.789	Auditory_Lure	1	left	1.133	555.159	554.503
555.811	1.789	Auditory_Different	1	left	1.635	557.6	557.446
558.252	1.772	Auditory_Lure	1	left	1.231	560.024	559.483
560.876	1.789	Auditory_Lure	1	left	0.935	562.665	561.811
563.166	1.789	Auditory_Different	0	right	0.845	564.955	564.011
565.757	1.789	Auditory_Different	1	left	0.827	567.546	566.584
573.43	1.789	Visual_Same	1	right	0.617	575.219	574.047
575.871	1.789	Visual_Same	1	right	0.541	577.66	576.412
578.312	1.788	Visual_Different	1	left	0.634	580.1	578.946
580.736	1.788	Visual_Lure	1	left	0.681	582.524	581.417
583.176	1.789	Visual_Lure	1	left	0.798	584.965	583.974
585.868	1.788	Visual_Same	1	right	0.812	587.656	586.68
593.373	1.789	Auditory_Different	1	left	1.066	595.162	594.439
595.714	1.788	Auditory_Same	1	right	0.871	597.502	596.585
598.255	1.788	Auditory_Different	1	left	1.67	600.043	599.925
600.795	1.789	Auditory_Lure	1	left	1.122	602.584	601.917
603.336	1.789	Auditory_Lure	0	NA	NA	605.125	NA
605.861	1.788	Auditory_Same	0	NA	NA	607.649	NA
613.333	1.789	Visual_Different	1	left	1.366	615.122	614.699
615.723	1.789	Visual_Different	1	left	0.731	617.512	616.454
618.365	1.772	Visual_Lure	0	right	0.662	620.137	619.027
620.738	1.789	Visual_Different	1	left	0.623	622.527	621.361
623.38	1.788	Visual_Same	1	right	0.91	625.168	624.29
630.885	1.789	Auditory_Different	1	left	1.003	632.674	631.888
633.259	1.789	Auditory_Same	1	right	0.92	635.048	634.179
635.9	1.789	Auditory_Lure	1	left	1.178	637.689	637.078
638.291	1.788	Auditory_Same	1	right	0.954	640.079	639.245
640.681	1.789	Auditory_Same	1	right	0.908	642.47	641.589
643.322	1.789	Auditory_Lure	1	left	1.073	645.111	644.395
645.847	1.788	Auditory_Lure	1	left	1.088	647.635	646.935
653.336	1.788	Visual_Same	1	right	0.814	655.124	654.15
655.76	1.788	Visual_Same	1	right	0.625	657.548	656.385
658.351	1.788	Visual_Different	1	left	0.736	660.139	659.087
660.691	1.789	Visual_Same	1	right	0.802	662.48	661.493
663.282	1.789	Visual_Lure	1	left	0.641	665.071	663.923
670.838	1.772	Auditory_Different	1	left	1.371	672.61	672.209
673.262	1.789	Auditory_Different	1	left	1.316	675.051	674.578
675.702	1.789	Auditory_Same	1	right	1.071	677.491	676.773
678.294	1.788	Auditory_Lure	0	NA	NA	680.082	NA
680.684	1.789	Auditory_Different	1	left	0.935	682.473	681.619
688.424	1.788	Visual_Same	1	right	0.735	690.212	689.159
690.864	1.789	Visual_Different	1	left	0.653	692.653	691.517
693.205	1.788	Visual_Same	1	right	0.708	694.993	693.913
695.746	1.788	Visual_Lure	1	left	1.075	697.534	696.821
698.27	1.789	Visual_Lure	1	left	1.117	700.059	699.387
700.811	1.788	Visual_Different	1	left	0.752	702.599	701.563
703.201	1.789	Visual_Different	1	left	0.787	704.99	703.988
710.924	1.789	Auditory_Different	1	left	0.891	712.713	711.815
713.265	1.788	Auditory_Different	1	left	0.81	715.053	714.075
715.856	1.788	Auditory_Lure	1	left	1.228	717.644	717.084
718.196	1.789	Auditory_Same	1	right	0.819	719.985	719.015
720.72	1.789	Auditory_Same	1	right	1.745	722.509	722.465
723.311	1.789	Auditory_Different	1	left	0.998	725.1	724.309
