onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
449.296	2.809	NonContingent	right	1.194	452.09	450.49
452.89	2.809	Contingent	left	0.903	455.681	453.793
456.334	2.808	NonContingent	left	1.638	459.121	457.972
459.778	2.808	Contingent	left	0.703	462.561	460.481
463.171	2.792	NonContingent	left	1.828	465.951	464.999
466.698	2.809	NonContingent	right	0.972	469.491	467.67
470.242	2.808	NonContingent	left	1.819	473.032	472.061
473.786	2.808	NonContingent	left	1.06	476.573	474.846
477.33	2.808	Contingent	left	0.85	480.113	478.18
482.796	2.792	Contingent	left	0.703	485.577	483.499
486.424	2.808	Contingent	left	0.799	489.218	487.223
489.817	2.809	Contingent	right	0.792	492.608	490.609
493.361	2.808	NonContingent	left	1.766	496.149	495.127
496.704	2.809	NonContingent	left	1.299	499.488	498.003
500.349	2.791	NonContingent	left	0.877	503.129	501.226
503.675	2.809	NonContingent	right	0.826	506.468	504.501
507.219	2.808	Contingent	left	0.877	510.008	508.096
510.763	2.808	Contingent	left	0.796	513.549	511.559
514.357	2.808	Contingent	left	0.558	517.14	514.915
517.633	2.809	NonContingent	left	1.316	520.429	518.949
521.328	2.808	Contingent	left	0.813	524.12	522.141
524.721	2.809	Contingent	left	0.779	527.51	525.5
530.388	2.808	NonContingent	right	1.022	533.177	531.41
